onderlinge	O
afstemming	O
daarbij	O
.	O
In	O
het	O
verbeterplan	O
is	O
hierover	O
het	O
volgende	O
opgenomen	O
:	O
•	O
Veilig	O
Thuis	O
:	O
Bij	O
regio-overstijgende	O
casuïstiek	O
in	O
relatie	O
tot	O
Huiselijk	O
geweld	O
en	O
Kindermishandeling	O
maken	O
de	O
betrokken	O
Veilig	O
Thuis	O
organisaties	O
concrete	O
afspraken	O
wie	O
in	O
de	O
lead	O
is	O
in	O
de	O
betreffende	O
casus	O
.	O
Deze	O
afspraken	O
worden	O
vastgelegd	O
.	O
Een	O
dergelijke	O
afspraak	O
bestaat	O
al	O
over	O
uitwisseling	O
van	O
gegevens	O
bij	O
verhuizingen	O
van	O
gezinnen	O
.	O
•	O
Politie	O
:	O
Bij	O
eenheid-overstijgende	O
casuïstiek	O
in	O
relatie	O
tot	O
Huiselijk	O
geweld	O
en	O
Kindermishandeling	O
leggen	O
de	O
betrokken	O
wijkagenten	O
contact	O
en	O
maken	O
concrete	O
afspraken	O
wie	O
in	O
de	O
lead	O
is	O
in	O
de	O
betreffende	O
casus	O
.	O
De	O
afspraken	O
worden	O
vastgelegd	O
.	O
Bank	O
Nedenandse	O
Gemeenten	O
28.50.03.224	O
IBAN	O
:	O
NL22BNGH0285003224	O
BIC	O
:	O
BNGHNL2G	O
Gemeente	O
Haarlemmerilech	O
Bij	O
knelpunten	O
of	O
onverenigbare	O
standpunten	O
wordt	O
geëscaleerd	O
tot	O
het	O
hoogste	O
niveau	O
dat	O
nodig	O
is	O
om	O
tot	O
een	O
resultaat	O
te	O
komen	O
.	O
Jedere	O
organisatie	O
brengt	O
deze	O
afspraak	O
nogmaals	O
onder	O
de	O
aandacht	O
bij	O
haar	O
teamleiders/eerstvolgende	O
leidinggevende	O
.	O
Met	O
het	O
maken	O
van	O
bovengenoemde	O
afspraken	O
over	O
de	O
regiefunctie	O
binnen	O
de	O
veiligheidsketen	O
(	O
de	O
politie	O
)	O
en	O
binnen	O
de	O
zorgketen	O
(	O
Veilig	O
Thuis	O
)	O
is	O
duidelijk	O
bij	O
wie	O
men	O
terecht	O
kan	O
en	O
is	O
de	O
kans	O
kleiner	O
dat	O
informatie	O
niet	O
goed	O
terecht	O
komt	O
of	O
niet	O
wordt	O
teruggekoppeld	O
bij	O
op-	O
en	O
afschalen	O
van	O
casuïstiek	O
.	O
Wij	O
zouden	O
graag	O
zien	O
dat	O
de	O
regiefunctie	O
ook	O
tussen	O
de	O
veiligheidsketen	O
en	O
de	O
zorgketen	O
beter	O
wordt	O
afgestemd	O
.	O
Nu	O
kan	O
bij	O
regio-	O
en	O
eenheidoverstijgende	O
casuîstiek	O
de	O
regiefunctie	O
zijn	O
belegd	O
bij	O
Veilig	O
Thuis	O
in	O
de	O
ene	O
regio	O
en	O
bij	O
de	O
politie	O
in	O
(	O
een	O
eenheid	O
binnen	O
)	O
de	O
andere	O
regio	O
.	O
Regie	O
van	O
politie	O
en	O
Veilig	O
Thuis	O
kan	O
beter	O
binnen	O
hetzelfde	O
werkgebied	O
worden	O
uitgevoerd	O
om	O
de	O
lijnen	O
zo	O
kort	O
mogelijk	O
te	O
houden	O
.	O
De	O
kans	O
dat	O
men	O
elkaar	O
kent	O
is	O
dan	O
groter	O
en	O
dat	O
maakt	O
het	O
eenvoudiger	O
om	O
contacten	O
te	O
leggen	O
en	O
te	O
onderhouden	O
.	O
Wij	O
gaan	O
de	O
gemaakte	O
afspraken	O
over	O
de	O
samenwerking	O
en	O
afstemming	O
van	O
zorg	O
en	O
veiligheid	O
bij	O
regio-overstijgende	O
casuïstiek	O
bespreken	O
in	O
het	O
driehoeksoverleg	O
.	O
Wij	O
willen	O
samen	O
met	O
de	O
gemeenten	O
Haarlemmermeer	O
en	O
Amsterdam	O
de	O
mogelijkheden	O
verkennen	O
om	O
de	O
aansturing	O
van	O
politie	O
hierin	O
te	O
betrekken	O
.	O
Wij	O
zullen	O
u	O
op	O
de	O
hoogte	O
houden	O
van	O
de	O
voortgang	O
.	O
Hoogachtend	O
,	O
...	O
r	O
burgemeester	O
en	O
wethouders	O
van	O
Haarlemmerliede	O
en	O
Spaarnwoude	O
,	O
(	O
l	O
t	O
secretaris	O
,	O
\/	O
de	O
burgemeester	O
,	O
~~~d	O
,	O
)	O
'-=-	O
~	O
~	O
-=======	O
:	O
:	O
:--rr-------	O
{	O
G.A.	B-PER
Koot	E-PER
)	O
(	O
P.J.	B-PER
Heiliegers	E-PER
)	O
'	O
cc	O
:	O
bestuur	O
Amsterdam	O
