Antwoord,,
16,,
Zoals,,
ik,,
schrijf,,
bij,,
het,,
antwoord,,
op,,
de,,
vragen,,
1,,
",",,
2,,
en,,
3,,
klonk,,
in,,
een,,
aantal,,
Weekberichten,,
ook,,
normatieve,,
stellingnames,,
door,,
over,,
Kamerleden,,B_PER_6
.,,
Dat,,
had,,
niet,,
gemoeten,,
.,,
Daarom,,
is,,
het,,
opstellen,,
en,,
verzenden,,
van,,
deze,,
Weekberich-,,
ten,,
gestaakt,,
en,,
keren,,
zij,,
ook,,
niet,,
meer,,
terug,,
.,,
Naar,,
mijn,,
oordeel,,
heeft,,
de,,
NCTV,,
echter,,
niet,,
geïntervenieerd,,
in,,
het,,
politieke,,
landschap,,
.,,
Vraag,,
17,,
en,,
18,,
Wat,,
is,,
uw,,
reactie,,
op,,
het,,
feit,,
dat,,
u,,
door,,
het,,
monitoren,,
van,,
politieke,,
partijen,,
uw,,
bevoegdheden,,
heeft,,
ingezet,,
tegen,,
parlementariërs,,
",",,
wat,,
niet,,
toegestaan,,
is,,
?,,
Bent,,
u,,
het,,
",",,
in,,
het,,
verlengde,,
van,,
de,,
vorige,,
vraag,,
",",,
eens,,
dat,,
het,,
monitoren,,
van,,
democratisch,,
gekozen,,
volksvertegenwoordigers,,
van,,
politieke,,
partijen,,
als,,
DENK,,
en,,
BIJ1,,
",",,
in,,
het,,
kader,,
van,,
terrorismebestrijding,,
en,,
nationale,,
veiligheid,,
een,,
directe,,
bedreiging,,
vormt,,
voor,,
de,,
democratie,,
in,,
Nederland,,
?,,
Zo,,
ja,,
",",,
welke,,
stappen,,
onderneemt,,
u,,
om,,
deze,,
dreiging,,
terug,,
te,,
draaien,,
?,,
Zo,,
nee,,
",",,
waarom,,
niet,,
?,,
Antwoord,,
17,,
en,,
18,,
Ik,,
ben,,
van,,
oordeel,,
dat,,
er,,
geen,,
sprake,,
is,,
geweest,,
van,,
het,,
monitoren,,
van,,
politieke,,
partijen,,
en/of,,
parlementariërs,,
.,,
Wel,,
zijn,,
trends,,
en,,
fenomenen,,
in,,
kaart,,
gebracht,,
.,,
Om,,
trends,,
en,,
fenomenen,,
op,,
het,,
terrein,,
van,,
terrorismebestrijding,,
en,,
nationale,,
veiligheid,,
goed,,
in,,
te,,
schatten,,
is,,
het,,
bij,,
internetmonitoring,,
onvermijdelijk,,
gebleken,,
dat,,
openbare,,
uitingen,,
van,,
relevante,,
spelers,,
(,,
personen,,
en,,
organisaties,,
),,
in,,
beeld,,
komen,,
.,,
Zoals,,
in,,
eerdere,,
antwoorden,,
reeds,,
is,,
aangegeven,,
",",,
kunnen,,
ook,,
uitspraken,,
van,,
politici,,
een,,
reactie,,
teweeg-,,
brengen,,
.,,
In,,
dit,,
kader,,
kan,,
het,,
van,,
belang,,
zijn,,
voor,,
de,,
NCTV,,
om,,
dergelijke,,
uitspraken,,
te,,
bezien,,
in,,
relatie,,
tot,,
die,,
reacties,,
en,,
effecten,,
.,,
Dit,,
doet,,
de,,
analyse-afdeling,,
op,,
dit,,
moment,,
in,,
zeer,,
beperkte,,
mate,,
.,,
Gelet,,
op,,
het,,
ontbre-,,
ken,,
van,,
een,,
wettelijke,,
grondslag,,
",",,
doet,,
de,,
NCTV,,
nu,,
niet,,
aan,,
internetmonito-,,
2,,
Zo,,
is,,
het,,
laatste,,
Weekbericht,,
verzonden,,
naar,,
partners,,
uit,,
België,,
",",,
Spanje,,
",",,
Duitsland,,
en,,
Canada,,
.,,
Tweede,,
Kamer,,
",",,
vergaderjaar,,
2021–2022,,
",",,
Aanhangsel,,
5,,
ring,,
.,,
Wel,,
mag,,
informatie,,
die,,
ketenpartners,,
verzenden,,
nog,,
gelezen,,
worden,,
",",,
alsmede,,
kranten,,
en,,
tijdschriften,,
.,,
Om,,
te,,
voorkomen,,
dat,,
er,,
enige,,
twijfel,,
bestaat,,
over,,
wat,,
de,,
NCTV,,
wel,,
of,,
niet,,
mag,,
",",,
heeft,,
het,,
Kabinet,,
naar,,
aanleiding,,
van,,
debat,,
met,,
de,,
Tweede,,
Kamer,,
en,,
de,,
motie,,
Michon-Derkzen,B-PER,B_PER_7
(,,
VVD,,
),,
",",,
ingediend,,
mede,,
namens,,
CDA,,
",",,
SGP,,
",",,
CU,,
en,,
JA213,,
",",,
een,,
wetsvoorstel,,
aan,,
uw,,
Kamer,,
voorgelegd,,
om,,
de,,
NCTV,,
te,,
voorzien,,
van,,
een,,
grondslag,,
voor,,
de,,
verwerking,,
van,,
persoonsgegevens,,
voor,,
de,,
uitoefening,,
van,,
de,,
taken,,
van,,
de,,
NCTV,,
.,,
Zoals,,
ook,,
eerder,,
gesteld,,
klonk,,
in,,
een,,
aantal,,
Weekberichten,,
normatieve,,
stellingnames,,
door,,
over,,
Kamerleden,,B_PER_6
.,,
Dat,,
had,,
niet,,
gemoeten,,
.,,
Analyses,,
en,,
duidingen,,
moeten,,
feitelijk,,
van,,
aard,,
zijn,,
en,,
gericht,,
zijn,,
op,,
relevante,,
ontwikkelingen,,
voor,,
de,,
nationale,,
veiligheid,,
.,,
Hierin,,
is,,
geen,,
ruimte,,
voor,,
persoonlijke,,
meningen,,
",",,
zeker,,
niet,,
over,,
politici,,
.,,
Vraag,,
19,,
Wanneer,,
bent,,
u,,B_PER_3
voornemens,,
de,,
onrechtmatige,,
gegevensverzameling,,
van,,
partijen,,
als,,
DENK,,
en,,
BIJ1,,
te,,
verwijderen,,
?,,
Antwoord,,
19,,
Sinds,,
december,,
jl.,,
is,,
de,,
NCTV,,
een,,
opschonings-,,
en,,
archiveringstraject,,
gestart,,
",",,
zodat,,
wordt,,
voldaan,,
aan,,
de,,
eisen,,
die,,
de,,
AVG,,
stelt,,
aan,,
het,,
bewaren,,
van,,
persoonsgegevens,,
.,,
Om,,
te,,
voorkomen,,
dat,,
hierdoor,,
gegevens,,
verloren,,
zouden,,
gaan,,
",",,
die,,
niet,,
verloren,,
mogen,,
gaan,,
",",,
zijn,,
de,,
aanwezige,,
bestanden,,
veiliggesteld,,
op,,
een,,
separate,,
schijf,,
",",,
een,,
kloon,,
.,,
Tot,,
deze,,
schijf,,
hebben,,
enkele,,
(,,
juridische,,
),,
medewerkers,,
van,,
de,,
NCTV,,
toegang,,
.,,
De,,
overige,,
medewerkers,,
van,,
de,,
NCTV,,
hebben,,
die,,
toegang,,
niet,,
.,,
Het,,
opschonings-,,
en,,
archiveringstraject,,
is,,
inmiddels,,
voor,,
een,,
groot,,
deel,,
voltooid,,
",",,
waardoor,,
in,,
de,,
dagdagelijkse,,
werkzaamheden,,
de,,
NCTV,,
voldoet,,
aan,,
de,,
AVG,,
.,,
Ik,,B_PER_3
zal,,
onafhankelijk,,
advies,,
inwinnen,,
over,,
hoe,,
om,,
te,,
gaan,,
met,,
de,,
separate,,
schijf,,
om,,
vast,,
te,,
stellen,,
wat,,
wanneer,,
verwijderd,,
mag,,
worden,,
.,,
Zo,,
wordt,,
enerzijds,,
voldaan,,
aan,,
de,,
eisen,,
die,,
de,,
AVG,,
stelt,,
",",,
maar,,
blijft,,
ook,,
herleidbaar,,
over,,
welke,,
informatie,,
de,,
NCTV,,
in,,
het,,
verleden,,
beschikte,,
.,,
Deze,,
transparantie,,
acht,,
ik,,B_PER_3
van,,
groot,,
belang,,
",",,
mede,,
om,,
uw,,B_PER_5
Kamer,,
zo,,
goed,,
mogelijk,,
te,,
kunnen,,
blijven,,
informeren,,
.,,
Vraag,,
20,,
Hoe,,
ziet,,
u,,B_PER_3
deze,,
onrechtmatige,,
verzameling,,
van,,
gegevens,,
over,,
politici,,
in,,
het,,
licht,,
van,,
de,,
wens,,
van,,
het,,
kabinet,,
de,,
bevoegdheden,,
van,,
de,,
NCTV,,
juist,,
uit,,
te,,
breiden,,
middels,,
het,,
nieuwe,,
wetsvoorstel,,
?,,
Antwoord,,
20,,
Er,,
is,,
geen,,
sprake,,
van,,
een,,
uitbreiding,,
van,,
bevoegdheden,,
van,,
de,,
NCTV,,
",",,
eerder,,
een,,
inperking,,
.,,
Het,,
wetsvoorstel,,
verankert,,
een,,
aantal,,
bestaande,,
taken,,
van,,
de,,
NCTV,,
",",,
maar,,
begrenst,,
ook,,
wat,,
wel,,
en,,
niet,,
mogelijk,,
is,,
ter,,
uitvoering,,
van,,
de,,
taken,,
.,,
Zo,,
is,,
in,,
het,,
huidige,,
voorstel,,
vastgelegd,,
dat,,
de,,
analysetaak,,
van,,
de,,
NCTV,,
is,,
beperkt,,
tot,,
het,,
signaleren,,
",",,
analyseren,,
en,,
duiden,,
van,,
trends,,
en,,
fenomenen,,
op,,
het,,
gebied,,
van,,
terrorismebestrijding,,
en,,
nationale,,
veiligheid,,
.,,
Daarbij,,
is,,
expliciet,,
bepaald,,
dat,,
het,,
doen,,
van,,
onderzoek,,
dat,,
gericht,,
is,,
op,,
personen,,
en,,
organisaties,,
daar,,
niet,,
bij,,
hoort,,
.,,
Maatschappelijke,,
ontwikkelingen,,
die,,
relevant,,
zijn,,
voor,,
de,,
nationale,,
veiligheid,,
moeten,,
we,,
nog,,
wel,,
voldoende,,
in,,
het,,
oog,,
kunnen,,
houden,,
én,,
kunnen,,
begrijpen,,
.,,
Analyses,,
van,,
de,,
NCTV,,
ten,,
aanzien,,
van,,
die,,
dreigingen,,
kunnen,,
hierbij,,
als,,
kompas,,
werken,,
.,,
We,,
moeten,,
met,,
elkaar,,
bekijken,,
hoe,,
we,,
dit,,
het,,
beste,,
vorm,,
geven,,
want,,
het,,
kan,,
wel,,
noodzakelijk,,
zijn,,
kennis,,
en,,
kunde,,
met,,
elkaar,,
te,,
delen,,
.,,
Vraag,,
21,,
en,,
22,,
Deelt,,
u,,B_PER_3
de,,
mening,,
dat,,
de,,
acties,,
van,,
de,,
NCTV,,
passen,,
in,,
de,,
trend,,
bij,,
de,,
overheid,,
",",,
waarin,,
onder,,
meer,,
politie,,
en,,
belastingdienst,,
etnisch,,
profileren,,
en,,
discrimineren,,
?,,
Zo,,
nee,,
",",,
waarom,,
niet,,
?,,
Deelt,,
u,,B_PER_3
de,,
mening,,
dat,,
de,,
framing,,
door,,
de,,
NCTV,,
buitengewoon,,
gevaarlijk,,
en,,
discriminerend,,
is,,
?,,
Zo,,
nee,,
",",,
waarom,,
niet,,
?,,
3,,
Kamerstuk,,
30,,
821,,
",",,
nr.,,
138,,
.,,
Tweede,,
Kamer,,
",",,
vergaderjaar,,
2021–2022,,
",",,
Aanhangsel,,
6,,
Antwoord,,
21,,
en,,
22,,
Nee,,
deze,,
mening,,
deel,,
ik,,B_PER_3
niet,,
.,,
Ik,,B_PER_3
vind,,
wel,,
dat,,
er,,
in,,
een,,
aantal,,
stukken,,
te,,
onzorgvuldige,,
formuleringen,,
hebben,,
gestaan,,
.,,
Niettemin,,
",",,
vind,,
ik,,B_PER_3
het,,
belangrijk,,
dat,,
de,,
NCTV,,
zicht,,
blijft,,
houden,,
op,,
ontwikkelingen,,
en,,
fenomenen,,
die,,
potentieel,,
de,,
nationale,,
veiligheid,,
kunnen,,
schaden,,
en,,
dat,,
zij,,
hierbij,,
het,,
sentiment,,
in,,
de,,
samenleving,,
kunnen,,
bezien,,
",",,
zonder,,
onderscheid,,
des,,
persoons,,
.,,
Tweede,,
Kamer,,
",",,
vergaderjaar,,
2021–2022,,
",",,
Aanhangsel,,
7,,
