	token	gold	model
1132	vertrouwen	['']	[]
1133	erop	['']	[]
1134	u	['B_PER_1']	['B_PER_17']
1135	hiermee	['']	[]
1136	voldoende	['']	[]
1137	te	['']	[]
1138	hebben	['']	[]
1139	geïnformeerd	['']	[]
1140	.	['']	[]
1141	Mochten	['']	[]
1142	er	['']	[]
1143	desondanks	['']	[]
1144	vragen	['']	[]
1145	zijn	['']	[]
1146	,	['']	[]
1147	dan	['']	[]
1148	kunt	['']	[]
1149	u	['B_PER_1']	['B_PER_17']
1150	contact	['']	[]
1151	opnemen	['']	[]
1152	via	['']	[]
1153	72	['']	[]
1154	-	['']	[]
1155	582	['']	[]
1156	8282	['']	[]
1157	en	['']	[]
1158	vragen	['']	[]
1159	naar	['']	[]
1160	de	['']	[]
1161	contactpersoon	['']	[]
1162	voor	['']	[]
1163	uw	['B_PER_1']	[]
1164	gemeente	['']	[]
1165	.	['']	[]
1166	De	['']	[]
1167	WaterToets	['']	[]
1168	2017	['']	[]
