	token	gold	model
1122	2	['']	[]
1123	november	['']	[]
1124	2007	['']	[]
1125	nr.	['']	[]
1126	181170	['']	[]
1127	4	['']	[]
1128	4	['']	[]
1129	.	['']	[]
1130	Voordat	['']	[]
1131	tot	['']	[]
1132	demping	['']	[]
1133	wordt	['']	[]
1134	overgegaan	['']	[]
1135	,	['']	[]
1136	wordt	['']	[]
1137	de	['']	[]
1138	aangegeven	['']	[]
1139	compensatie	['']	[]
1140	van	['']	[]
1141	het	['']	[]
1142	te	['']	[]
1143	dempen	['']	[]
1144	open	['']	[]
1145	water	['']	[]
1146	gerealiseerd	['']	[]
1147	.	['']	[]
1148	5	['']	[]
1149	.	['']	[]
1150	Voordat	['']	[]
1151	tot	['']	[]
1152	demping	['']	[]
1153	wordt	['']	[]
1154	overgegaan	['']	[]
1155	,	['']	[]
1156	wordt	['']	[]
1157	het	['']	[]
1158	alternatieve	['']	[]
1159	tracé	['']	[]
1160	aangebracht	['']	[]
1161	.	['']	[]
1162	6	['']	[]
1163	.	['']	[]
1164	Voordat	['']	[]
1165	tot	['']	[]
1166	demping	['']	[]
1167	wordt	['']	[]
1168	overgegaan	['']	[]
1169	,	['']	[]
1170	wordt	['']	[]
1171	het	['']	[]
1172	betreffende	['']	[]
1173	deel	['']	[]
1174	van	['']	[]
1175	de	['']	[]
1176	watergang	['']	[]
1177	vrijgemaakt	['']	[]
1178	van	['']	[]
1179	oppervlaktewater	['']	[]
1180	,	['']	[]
1181	bagger	['']	[]
1182	en	['']	[]
1183	begroeiing	['']	[]
1184	.	['']	[]
1185	7	['']	[]
1186	.	['']	[]
1187	Voordat	['']	[]
1188	tot	['']	[]
1189	demping	['']	[]
1190	wordt	['']	[]
1191	overgegaan	['']	[]
1192	,	['']	[]
1193	worden	['']	[]
1194	de	['']	[]
1195	te	['']	[]
1196	dempen	['']	[]
1197	gedeelte	['']	[]
1198	(	['']	[]
1199	n	['']	[]
1200	)	['']	[]
1201	afgesloten	['']	[]
1202	van	['']	[]
1203	het	['']	[]
1204	overige	['']	[]
1205	open	['']	[]
1206	water	['']	[]
1207	door	['']	[]
1208	middel	['']	[]
1209	van	['']	[]
1210	een	['']	[]
1211	deugdelijke	['']	[]
1212	grondkering	['']	[]
1213	(	['']	[]
1214	bv.	['']	[]
1215	dam	['']	[]
1216	of	['']	[]
1217	beschoeiing	['']	[]
1218	)	['']	[]
1219	.	['']	[]
1220	8	['']	[]
1221	.	['']	[]
1222	Het	['']	[]
1223	profiel	['']	[]
1224	van	['']	[]
1225	de	['']	[]
1226	aan	['']	[]
1227	de	['']	[]
1228	demping	['']	[]
1229	grenzende	['']	[]
1230	watergangen	['']	[]
1231	wordt	['']	[]
1232	niet	['']	[]
1233	ondieper	['']	[]
1234	of	['']	[]
1235	smaller	['']	[]
1236	.	['']	[]
1237	9	['']	[]
1238	.	['']	[]
1239	De	['']	[]
1240	demping	['']	[]
1241	verkrijgt	['']	[]
1242	,	['']	[]
1243	na	['']	[]
1244	inklinking	['']	[]
1245	,	['']	[]
1246	een	['']	[]
1247	hoogteligging	['']	[]
1248	die	['']	[]
1249	overeenkomt	['']	[]
1250	met	['']	[]
1251	het	['']	[]
1252	aangrenzende	['']	[]
1253	maaiveld	['']	[]
1254	.	['']	[]
1255	10	['']	[]
1256	.	['']	[]
1257	Duikers	['']	[]
1258	die	['']	[]
1259	op	['']	[]
1260	de	['']	[]
1261	te	['']	[]
1262	dempen	['']	[]
1263	gedeelte	['']	[]
1264	(	['']	[]
1265	n	['']	[]
1266	)	['']	[]
1267	van	['']	[]
1268	de	['']	[]
1269	watergangen	['']	[]
1270	zijn	['']	[]
1271	aangesloten	['']	[]
1272	,	['']	[]
1273	worden	['']	[]
1274	tot	['']	[]
1275	buiten	['']	[]
1276	de	['']	[]
1277	demping	['']	[]
1278	verlengd	['']	[]
1279	,	['']	[]
1280	met	['']	[]
1281	een	['']	[]
1282	duiker	['']	[]
1283	die	['']	[]
1284	een	['']	[]
1285	inwendige	['']	[]
1286	diameter	['']	[]
1287	heeft	['']	[]
1288	die	['']	[]
1289	groter	['']	[]
1290	of	['']	[]
1291	gelijk	['']	[]
1292	is	['']	[]
1293	aan	['']	[]
1294	de	['']	[]
1295	bestaande	['']	[]
1296	duiker	['']	[]
1297	.	['']	[]
1298	Graven	['']	[]
1299	van	['']	[]
1300	oppervlaktewater	['']	[]
1301	11	['']	[]
1302	.	['']	[]
1303	De	['']	[]
1304	werkzaamheden	['']	[]
1305	worden	['']	[]
1306	uitgevoerd	['']	[]
1307	zoals	['']	[]
1308	is	['']	[]
1309	aangegeven	['']	[]
1310	op	['']	[]
1311	de	['']	[]
1312	bijgevoegde	['']	[]
1313	gewaarmerkte	['']	[]
1314	tekeningen	['']	[]
1315	en	['']	[]
1316	berekeningsbijlage	['']	[]
1317	,	['']	[]
1318	met	['']	[]
1319	kenmerk	['']	[]
1320	en	['']	[]
1321	datum	['']	[]
1322	zoals	['']	[]
1323	opgesomd	['']	[]
1324	in	['']	[]
1325	Bijlage	['']	[]
1326	II	['']	[]
1327	.	['']	[]
1328	12	['']	[]
1329	.	['']	[]
1330	De	['']	[]
1331	te	['']	[]
1332	graven	['']	[]
1333	watergangen	['']	[]
1334	,	['']	[]
1335	hebben	['']	[]
1336	een	['']	[]
1337	totale	['']	[]
1338	oppervlakte	['']	[]
1339	in	['']	[]
1340	peilvak	['']	[]
1341	A	['']	[]
1342	van	['']	[]
1343	4210	['']	[]
1344	M2	['']	[]
1345	,	['']	[]
1346	peilvak	['']	[]
1347	B	['']	[]
1348	van	['']	[]
1349	37320	['']	[]
1350	m2	['']	[]
1351	en	['']	[]
1352	peilvak	['']	[]
1353	C	['']	[]
1354	van	['']	[]
1355	4070	['']	[]
1356	M2.	['']	[]
1357	13	['']	[]
1358	.	['']	[]
1359	De	['']	[]
1360	te	['']	[]
1361	graven	['']	[]
1362	watergangen	['']	[]
1363	,	['']	[]
1364	hebben	['']	[]
1365	een	['']	[]
1366	totale	['']	[]
1367	oppervlakte	['']	[]
1368	5309	['']	[]
1369	M2	['']	[]
1370	,	['']	[]
1371	dit	['']	[]
1372	geldt	['']	[]
1373	als	['']	[]
1374	compensatie	['']	[]
1375	voor	['']	[]
1376	de	['']	[]
1377	verharding	['']	[]
1378	die	['']	[]
1379	erbij	['']	[]
1380	is	['']	[]
1381	gekomen	['']	[]
1382	.	['']	[]
1383	14	['']	[]
1384	.	['']	[]
1385	De	['']	[]
1386	watergangen	['']	[]
1387	voldoen	['']	[]
1388	aan	['']	[]
1389	de	['']	[]
1390	hieronder	['']	[]
1391	aangegeven	['']	[]
1392	minimale	['']	[]
1393	afmetingen	['']	[]
1394	:	['']	[]
1395	-	['']	[]
1396	breedte	['']	[]
1397	gemeten	['']	[]
1398	op	['']	[]
1399	waterlijn	['']	[]
1400	bij	['']	[]
1401	winterpeil	['']	[]
1402	:	['']	[]
1403	variabel	['']	[]
1404	-	['']	[]
1405	diepte	['']	[]
1406	beneden	['']	[]
1407	het	['']	[]
1408	winterpeil	['']	[]
1409	:	['']	[]
1410	1,10	['']	[]
1411	meter	['']	[]
1412	van	['']	[]
1413	de	['']	[]
1414	primaire	['']	[]
1415	watergang	['']	[]
1416	de	['']	[]
1417	rest	['']	[]
1418	0,60	['']	[]
1419	meter	['']	[]
1420	-	['']	[]
1421	bodembreedte	['']	[]
1422	:	['']	[]
1423	minimaal	['']	[]
1424	0,50	['']	[]
1425	meter	['']	[]
1426	-	['']	[]
1427	taluds	['']	[]
1428	:	['']	[]
1429	1	['']	[]
1430	De	['']	[]
1431	te	['']	[]
1432	graven	['']	[]
1433	watergangen	['']	[]
1434	,	['']	[]
1435	hebben	['']	[]
1436	een	['']	[]
1437	totale	['']	[]
1438	oppervlakte	['']	[]
1439	in	['']	[]
1440	peilvak	['']	[]
1441	A	['']	[]
1442	van	['']	[]
1443	4210	['']	[]
1444	M2	['']	[]
1445	,	['']	[]
1446	peilvak	['']	[]
1447	B	['']	[]
1448	van	['']	[]
1449	37320	['']	[]
1450	m2	['']	[]
1451	en	['']	[]
1452	peilvak	['']	[]
1453	C	['']	[]
1454	van	['']	[]
1455	4070	['']	[]
1456	M2.	['']	[]
1457	13	['']	[]
1458	.	['']	[]
1459	De	['']	[]
1460	te	['']	[]
1461	graven	['']	[]
1462	watergangen	['']	[]
1463	,	['']	[]
1464	hebben	['']	[]
1465	een	['']	[]
1466	totale	['']	[]
1467	oppervlakte	['']	[]
1468	5309	['']	[]
1469	M2	['']	[]
1470	,	['']	[]
1471	dit	['']	[]
1472	geldt	['']	[]
1473	als	['']	[]
1474	compensatie	['']	[]
1475	voor	['']	[]
1476	de	['']	[]
1477	verharding	['']	[]
1478	die	['']	[]
1479	erbij	['']	[]
1480	is	['']	[]
1481	gekomen	['']	[]
1482	.	['']	[]
1483	14	['']	[]
1484	.	['']	[]
1485	De	['']	[]
1486	watergangen	['']	[]
1487	voldoen	['']	[]
1488	aan	['']	[]
1489	de	['']	[]
1490	hieronder	['']	[]
1491	aangegeven	['']	[]
1492	minimale	['']	[]
1493	afmetingen	['']	[]
1494	:	['']	[]
1495	-	['']	[]
1496	breedte	['']	[]
1497	gemeten	['']	[]
1498	op	['']	[]
1499	waterlijn	['']	[]
1500	bij	['']	[]
1501	winterpeil	['']	[]
1502	:	['']	[]
1503	variabel	['']	[]
1504	-	['']	[]
1505	diepte	['']	[]
1506	beneden	['']	[]
1507	het	['']	[]
1508	winterpeil	['']	[]
1509	:	['']	[]
1510	1,1	['']	[]
1511	meter	['']	[]
1512	van	['']	[]
1513	de	['']	[]
1514	primaire	['']	[]
1515	watergang	['']	[]
1516	de	['']	[]
1517	rest	['']	[]
1518	0,6	['']	[]
1519	meter	['']	[]
1520	-	['']	[]
1521	bodembreedte	['']	[]
1522	:	['']	[]
1523	minimaal	['']	[]
1524	0,5	['']	[]
1525	meter	['']	[]
1526	-	['']	[]
1527	taluds	['']	[]
1528	:	['']	[]
1529	1	['']	[]
1530	:	['']	[]
1531	1,5	['']	[]
1532	-	['']	[]
1533	het	['']	[]
1534	winterpeil	['']	[]
1535	is	['']	[]
1536	:	['']	[]
1537	peilgebied	['']	[]
1538	A	['']	[]
1539	,	['']	[]
1540	N.A.P.	['']	[]
1541	minus	['']	[]
1542	1,90	['']	[]
1543	meter	['']	[]
1544	peilgebied	['']	[]
1545	B	['']	[]
1546	,	['']	[]
1547	N.A.P.	['']	[]
1548	minus	['']	[]
1549	2,00	['']	[]
1550	meter	['']	[]
1551	en	['']	[]
1552	peilvak	['']	[]
1553	C	['']	[]
1554	,	['']	[]
1555	N.A.P.minus	['']	[]
1556	1,75	['']	[]
1557	meter	['']	[]
1558	.	['']	[]
1559	15	['']	[]
1560	.	['']	[]
1561	Het	['']	[]
1562	te	['']	[]
1563	vergraven	['']	[]
1564	gedeelte	['']	[]
1565	staat	['']	[]
1566	in	['']	[]
1567	open	['']	[]
1568	verbinding	['']	[]
1569	met	['']	[]
1570	het	['']	[]
1571	oppervlaktewater	['']	[]
1572	.	['']	[]
1573	16	['']	[]
1574	.	['']	[]
1575	Als	['']	[]
1576	het	['']	[]
1577	profiel	['']	[]
1578	van	['']	[]
1579	de	['']	[]
1580	watergangen	['']	[]
1581	dreigt	['']	[]
1582	te	['']	[]
1583	veranderen	['']	[]
1584	,	['']	[]
1585	worden	['']	[]
1586	bodem(	['']	[]
1587	s	['']	[]
1588	)	['']	[]
1589	en	['']	[]
1590	taluds	['']	[]
1591	hier	['']	[]
1592	afdoende	['']	[]
1593	tegen	['']	[]
1594	beschermd	['']	[]
1595	.	['']	[]
1596	Dit	['']	[]
1597	kan	['']	[]
1598	onder	['']	[]
1599	meer	['']	[]
1600	door	['']	[]
1601	het	['']	[]
1602	aanbrengen	['']	[]
1603	van	['']	[]
1604	klei-	['']	[]
1605	inzettingen	['']	[]
1606	of	['']	[]
1607	een	['']	[]
1608	technische	['']	[]
1609	constructie	['']	[]
1610	zoals	['']	[]
1611	een	['']	[]
1612	beschoeiing	['']	[]
1613	(	['']	[]
1614	voor	['']	[]
1615	het	['']	[]
1616	aanbrengen	['']	[]
1617	van	['']	[]
1618	een	['']	[]
1619	constructie	['']	[]
1620	is	['']	[]
1621	een	['']	[]
1622	vergunning	['']	[]
1623	van	['']	[]
1624	het	['']	[]
1625	waterschap	['']	[]
1626	vereist	['']	[]
1627	)	['']	[]
1628	.	['']	[]
1629	Duikers	['']	[]
1630	17	['']	[]
1631	.	['']	[]
1632	De	['']	[]
1633	werkzaamheden	['']	[]
1634	worden	['']	[]
1635	uitgevoerd	['']	[]
1636	zoals	['']	[]
1637	is	['']	[]
1638	aangegeven	['']	[]
1639	op	['']	[]
1640	de	['']	[]
1641	bijgevoegde	['']	[]
1642	gewaarmerkte	['']	[]
1643	tekeningen	['']	[]
1644	,	['']	[]
1645	met	['']	[]
1646	kenmerk	['']	[]
1647	en	['']	[]
1648	datum	['']	[]
1649	zoals	['']	[]
1650	opgesomd	['']	[]
1651	in	['']	[]
1652	Bijlage	['']	[]
1653	II	['']	[]
1654	.	['']	[]
1655	18	['']	[]
1656	.	['']	[]
1657	Voordat	['']	[]
1658	de	['']	[]
1659	duiker	['']	[]
1660	wordt	['']	[]
1661	aangelegd	['']	[]
1662	,	['']	[]
1663	wordt	['']	[]
1664	het	['']	[]
1665	betreffende	['']	[]
1666	deel	['']	[]
1667	van	['']	[]
1668	de	['']	[]
1669	watergang	['']	[]
1670	vrijgemaakt	['']	[]
1671	van	['']	[]
1672	aanwezige	['']	[]
1673	bagger	['']	[]
1674	en	['']	[]
1675	begroeiing	['']	[]
1676	.	['']	[]
1677	19	['']	[]
1678	.	['']	[]
1679	De	['']	[]
1680	afwatering	['']	[]
1681	van	['']	[]
1682	de	['']	[]
1683	weg	['']	[]
1684	wordt	['']	[]
1685	niet	['']	[]
1686	belemmerd	['']	[]
1687	.	['']	[]
1688	Keurvergunning	['']	[]
1689	d.d.	['']	[]
1690	2	['']	[]
1691	november	['']	[]
1692	2007	['']	[]
1693	nr.	['']	[]
1694	181170	['']	[]
1695	5	['']	[]
1696	20	['']	[]
1697	.	['']	[]
1698	Er	['']	[]
1699	worden	['']	[]
1700	duikers	['']	[]
1701	met	['']	[]
1702	een	['']	[]
1703	inwendige	['']	[]
1704	diameter	['']	[]
1705	van	['']	[]
1706	0,600	['']	[]
1707	,	['']	[]
1708	0,800	['']	[]
1709	en	['']	[]
1710	1,500	['']	[]
1711	meter	['']	[]
1712	toegepast	['']	[]
1713	om	['']	[]
1714	het	['']	[]
1715	water	['']	[]
1716	in	['']	[]
1717	de	['']	[]
1718	diverse	['']	[]
1719	sloten	['']	[]
1720	met	['']	[]
1721	elkaar	['']	[]
1722	in	['']	[]
1723	verbinding	['']	[]
1724	te	['']	[]
1725	stellen	['']	[]
1726	.	['']	[]
1727	21	['']	[]
1728	.	['']	[]
1729	De	['']	[]
1730	duiker	['']	[]
1731	wordt	['']	[]
1732	gelegd	['']	[]
1733	met	['']	[]
1734	0,10	['']	[]
1735	en	['']	[]
1736	0,15	['']	[]
1737	en	['']	[]
1738	0,30	['']	[]
1739	meter	['']	[]
1740	lucht	['']	[]
1741	ten	['']	[]
1742	opzichte	['']	[]
1743	van	['']	[]
1744	het	['']	[]
1745	hoogwaterpeil	['']	[]
1746	.	['']	[]
1747	22	['']	[]
1748	.	['']	[]
1749	De	['']	[]
1750	duikereinden	['']	[]
1751	steken	['']	[]
1752	aan	['']	[]
1753	weerszijden	['']	[]
1754	0,50	['']	[]
1755	meter	['']	[]
1756	buiten	['']	[]
1757	het	['']	[]
1758	grondlichaam	['']	[]
1759	of	['']	[]
1760	krijgen	['']	[]
1761	een	['']	[]
1762	zodanige	['']	[]
1763	opsluiting	['']	[]
1764	,	['']	[]
1765	dat	['']	[]
1766	er	['']	[]
1767	geen	['']	[]
1768	uitspoeling	['']	[]
1769	naast	['']	[]
1770	en	['']	[]
1771	onder	['']	[]
1772	de	['']	[]
1773	duiker	['']	[]
1774	kan	['']	[]
1775	ontstaan	['']	[]
1776	.	['']	[]
1777	23	['']	[]
1778	.	['']	[]
1779	De	['']	[]
1780	duikers	['']	[]
1781	hebben	['']	[]
1782	een	['']	[]
1783	variabele	['']	[]
1784	lengte	['']	[]
1785	en	['']	[]
1786	worden	['']	[]
1787	zodanig	['']	[]
1788	gefundeerd	['']	[]
1789	dat	['']	[]
1790	er	['']	[]
1791	geen	['']	[]
1792	verzakkingen	['']	[]
1793	en/of	['']	[]
1794	zettingen	['']	[]
1795	van	['']	[]
1796	de	['']	[]
1797	buizen	['']	[]
1798	optreden	['']	[]
1799	.	['']	[]
1800	24	['']	[]
1801	.	['']	[]
1802	Ter	['']	[]
1803	plaatse	['']	[]
1804	van	['']	[]
1805	de	['']	[]
1806	aansluiting	['']	[]
1807	op	['']	[]
1808	de	['']	[]
1809	bestaande	['']	[]
1810	duiker	['']	[]
1811	wordt	['']	[]
1812	een	['']	[]
1813	inspectieput	['']	[]
1814	aangebracht	['']	[]
1815	.	['']	[]
1816	25	['']	[]
1817	.	['']	[]
1818	De	['']	[]
1819	duikers	['']	[]
1820	worden	['']	[]
1821	voorzien	['']	[]
1822	van	['']	[]
1823	een	['']	[]
1824	deugdelijke	['']	[]
1825	in-	['']	[]
1826	en	['']	[]
1827	uitstroomvoorziening	['']	[]
1828	.	['']	[]
1829	26	['']	[]
1830	.	['']	[]
1831	De	['']	[]
1832	duikers	['']	[]
1833	worden	['']	[]
1834	steeds	['']	[]
1835	schoon	['']	[]
1836	en	['']	[]
1837	open	['']	[]
1838	gehouden	['']	[]
1839	en	['']	[]
1840	de	['']	[]
1841	aan	['']	[]
1842	weerszijden	['']	[]
1843	gelegen	['']	[]
1844	gedeelten	['']	[]
1845	watergang	['']	[]
1846	worden	['']	[]
1847	op	['']	[]
1848	een	['']	[]
1849	zodanige	['']	[]
1850	diepte	['']	[]
1851	gebracht	['']	[]
1852	en	['']	[]
1853	gehouden	['']	[]
1854	dat	['']	[]
1855	de	['']	[]
1856	duikers	['']	[]
1857	over	['']	[]
1858	het	['']	[]
1859	gehele	['']	[]
1860	doorstroomprofiel	['']	[]
1861	dienst	['']	[]
1862	kunnen	['']	[]
1863	doen	['']	[]
1864	.	['']	[]
1865	27	['']	[]
1866	.	['']	[]
1867	Als	['']	[]
1868	de	['']	[]
1869	duikers	['']	[]
1870	niet	['']	[]
1871	meer	['']	[]
1872	worden	['']	[]
1873	gebruikt	['']	[]
1874	,	['']	[]
1875	worden	['']	[]
1876	deze	['']	[]
1877	verwijderd	['']	[]
1878	,	['']	[]
1879	zodanig	['']	[]
1880	dat	['']	[]
1881	de	['']	[]
1882	oorspronkelijke	['']	[]
1883	profielen	['']	[]
1884	van	['']	[]
1885	de	['']	[]
1886	watergangen	['']	[]
1887	worden	['']	[]
1888	hersteld	['']	[]
1889	.	['']	[]
1890	HOOFDSTUK	['']	[]
1891	5	['']	[]
1892	.	['']	[]
1893	Algemene	['']	[]
1894	voorschriften	['']	[]
1895	1	['']	[]
1896	de	['']	[]
1897	buizen	['']	[]
1898	optreden	['']	[]
1899	.	['']	[]
1900	24	['']	[]
1901	.	['']	[]
1902	Ter	['']	[]
1903	plaatse	['']	[]
1904	van	['']	[]
1905	de	['']	[]
1906	aansluiting	['']	[]
1907	op	['']	[]
1908	de	['']	[]
1909	bestaande	['']	[]
1910	duiker	['']	[]
1911	wordt	['']	[]
1912	een	['']	[]
1913	inspectieput	['']	[]
1914	aangebracht	['']	[]
1915	.	['']	[]
1916	25	['']	[]
1917	.	['']	[]
1918	De	['']	[]
1919	duikers	['']	[]
1920	worden	['']	[]
1921	voorzien	['']	[]
1922	van	['']	[]
1923	een	['']	[]
1924	deugdelijke	['']	[]
1925	in-	['']	[]
1926	en	['']	[]
1927	uitstroomvoorziening	['']	[]
1928	.	['']	[]
1929	26	['']	[]
1930	.	['']	[]
1931	De	['']	[]
1932	duikers	['']	[]
1933	worden	['']	[]
1934	steeds	['']	[]
1935	schoon	['']	[]
1936	en	['']	[]
1937	open	['']	[]
1938	gehouden	['']	[]
1939	en	['']	[]
1940	de	['']	[]
1941	aan	['']	[]
1942	weerszijden	['']	[]
1943	gelegen	['']	[]
1944	gedeelten	['']	[]
1945	watergang	['']	[]
1946	worden	['']	[]
1947	op	['']	[]
1948	een	['']	[]
1949	zodanige	['']	[]
1950	diepte	['']	[]
1951	gebracht	['']	[]
1952	en	['']	[]
1953	gehouden	['']	[]
1954	dat	['']	[]
1955	de	['']	[]
1956	duikers	['']	[]
1957	over	['']	[]
1958	het	['']	[]
1959	gehele	['']	[]
1960	doorstroomprofiel	['']	[]
1961	dienst	['']	[]
1962	kunnen	['']	[]
1963	doen	['']	[]
1964	.	['']	[]
1965	27	['']	[]
1966	.	['']	[]
1967	Als	['']	[]
1968	de	['']	[]
1969	duikers	['']	[]
1970	niet	['']	[]
1971	meer	['']	[]
1972	worden	['']	[]
1973	gebruikt	['']	[]
1974	,	['']	[]
1975	worden	['']	[]
1976	deze	['']	[]
1977	verwijderd	['']	[]
1978	,	['']	[]
1979	zodanig	['']	[]
1980	dat	['']	[]
1981	de	['']	[]
1982	oorspronkelijke	['']	[]
1983	profielen	['']	[]
1984	van	['']	[]
1985	de	['']	[]
1986	watergangen	['']	[]
1987	worden	['']	[]
1988	hersteld	['']	[]
1989	.	['']	[]
1990	HOOFDSTUK	['']	[]
1991	5	['']	[]
1992	.	['']	[]
1993	Algemene	['']	[]
1994	voorschriften	['']	[]
1995	1	['']	[]
1996	.	['']	[]
1997	In	['']	[]
1998	deze	['']	[]
1999	voorschriften	['']	[]
2000	wordt	['']	[]
2001	verstaan	['']	[]
2002	onder	['']	[]
2003	:	['']	[]
2004	-	['']	[]
2005	vergunninghouder	['']	[]
2006	:	['']	[]
2007	de	['']	[]
2008	aanvrager	['']	[]
2009	en	['']	[]
2010	verkrijger	['']	[]
2011	van	['']	[]
2012	de	['']	[]
2013	vergunning	['']	[]
2014	,	['']	[]
2015	daaronder	['']	[]
2016	begrepen	['']	[]
2017	diens	['']	[]
2018	rechtverkrijgenden	['']	[]
2019	-	['']	[]
2020	het	['']	[]
2021	waterschap	['']	[]
2022	:	['']	[]
2023	het	['']	[]
2024	Hoogheemraadschap	['']	[]
2025	De	['']	[]
2026	Stichtse	['']	[]
2027	Rijnlanden	['']	[]
2028	-	['']	[]
2029	waterstaatswerk	['']	[]
2030	:	['']	[]
2031	een	['']	[]
2032	waterkering	['']	[]
2033	,	['']	[]
2034	watergang	['']	[]
2035	of	['']	[]
2036	kunstwerk	['']	[]
2037	-	['']	[]
2038	de	['']	[]
2039	werken	['']	[]
2040	:	['']	[]
2041	de	['']	[]
2042	werken	['']	[]
2043	of	['']	[]
2044	het	['']	[]
2045	werk	['']	[]
2046	en	['']	[]
2047	al	['']	[]
2048	wat	['']	[]
2049	daartoe	['']	[]
2050	behoort	['']	[]
2051	,	['']	[]
2052	hulpwerken	['']	[]
2053	en	['']	[]
2054	dergelijke	['']	[]
2055	daaronder	['']	[]
2056	begrepen	['']	[]
2057	,	['']	[]
2058	waarvoor	['']	[]
2059	de	['']	[]
2060	vergunning	['']	[]
2061	wordt	['']	[]
2062	verleend	['']	[]
2063	.	['']	[]
2064	2	['']	[]
2065	.	['']	[]
2066	Vergunninghouder	['']	[]
2067	dient	['']	[]
2068	de	['']	[]
2069	werken	['']	[]
2070	uit	['']	[]
2071	te	['']	[]
2072	voeren	['']	[]
2073	overeenkomstig	['']	[]
2074	de	['']	[]
2075	bij	['']	[]
2076	dit	['']	[]
2077	besluit	['']	[]
2078	behorende	['']	[]
2079	tekeningen	['']	[]
2080	,	['']	[]
2081	tenzij	['']	[]
2082	de	['']	[]
2083	overige	['']	[]
2084	voorschriften	['']	[]
2085	iets	['']	[]
2086	anders	['']	[]
2087	bepalen	['']	[]
2088	.	['']	[]
2089	Genoemde	['']	[]
2090	tekeningen	['']	[]
2091	zijn	['']	[]
2092	voorzien	['']	[]
2093	van	['']	[]
2094	hetzelfde	['']	[]
2095	nummer	['']	[]
2096	als	['']	[]
2097	deze	['']	[]
2098	vergunning	['']	[]
2099	.	['']	[]
2100	Indien	['']	[]
2101	van	['']	[]
2102	toepassing	['']	[]
2103	worden	['']	[]
2104	afwijkingen	['']	[]
2105	op	['']	[]
2106	de	['']	[]
2107	tekening	['']	[]
2108	vermeld	['']	[]
2109	met	['']	[]
2110	een	['']	[]
2111	verwijzing	['']	[]
2112	naar	['']	[]
2113	het	['']	[]
2114	betreffende	['']	[]
2115	voorschrift	['']	[]
2116	.	['']	[]
2117	3.	['']	[]
2118	Vergunninghouder	['']	[]
2119	stelt	['']	[]
2120	het	['']	[]
2121	waterschap	['']	[]
2122	tenminste	['']	[]
2123	3	['']	[]
2124	werkdagen	['']	[]
2125	voor	['']	[]
2126	de	['']	[]
2127	uitvoering	['']	[]
2128	van	['']	[]
2129	de	['']	[]
2130	werken	['']	[]
2131	,	['']	[]
2132	danwel	['']	[]
2133	het	['']	[]
2134	verrichten	['']	[]
2135	van	['']	[]
2136	onderhoudswerkzaamheden	['']	[]
2137	,	['']	[]
2138	in	['']	[]
2139	kennis	['']	[]
2140	van	['']	[]
2141	de	['']	[]
2142	start	['']	[]
2143	van	['']	[]
2144	deze	['']	[]
2145	werkzaamheden	['']	[]
2146	.	['']	[]
2147	Dit	['']	[]
2148	gebeurt	['']	[]
2149	door	['']	[]
2150	middel	['']	[]
2151	van	['']	[]
2152	het	['']	[]
2153	insturen	['']	[]
2154	of	['']	[]
2155	faxen	['']	[]
2156	van	['']	[]
2157	het	['']	[]
2158	bijgevoegde	['']	[]
2159	meldingsformulier	['']	[]
2160	.	['']	[]
2161	4.	['']	[]
2162	Vergunninghouder	['']	[]
2163	mag	['']	[]
2164	bij	['']	[]
2165	het	['']	[]
2166	uitvoeren	['']	[]
2167	van	['']	[]
2168	de	['']	[]
2169	werkzaamheden	['']	[]
2170	de	['']	[]
2171	stabiliteit	['']	[]
2172	van	['']	[]
2173	het	['']	[]
2174	waterstaatswerk	['']	[]
2175	niet	['']	[]
2176	nadelig	['']	[]
2177	beïnvloeden	['']	[]
2178	.	['']	[]
2179	5	['']	[]
2180	.	['']	[]
2181	Vergunninghouder	['']	[]
2182	mag	['']	[]
2183	bij	['']	[]
2184	het	['']	[]
2185	uitvoeren	['']	[]
2186	van	['']	[]
2187	de	['']	[]
2188	werken	['']	[]
2189	de	['']	[]
2190	waterhuishouding	['']	[]
2191	in	['']	[]
2192	het	['']	[]
2193	betrokken	['']	[]
2194	beheersgebied	['']	[]
2195	van	['']	[]
2196	het	['']	[]
2197	waterschap	['']	[]
2198	niet	['']	[]
2199	belemmeren	['']	[]
2200	of	['']	[]
2201	verstoren	['']	[]
2202	.	['']	[]
2203	6.	['']	[]
2204	Vergunninghouder	['']	[]
2205	moet	['']	[]
2206	alle	['']	[]
2207	uit	['']	[]
2208	de	['']	[]
2209	voorschriften	['']	[]
2210	voortvloeiende	['']	[]
2211	verplichtingen	['']	[]
2212	en	['']	[]
2213	alle	['']	[]
2214	door	['']	[]
2215	of	['']	[]
2216	vanwege	['']	[]
2217	het	['']	[]
2218	waterschap	['']	[]
2219	met	['']	[]
2220	betrekking	['']	[]
2221	tot	['']	[]
2222	de	['']	[]
2223	werken	['']	[]
2224	in	['']	[]
2225	het	['']	[]
2226	belang	['']	[]
2227	van	['']	[]
2228	de	['']	[]
2229	waterstaat	['']	[]
2230	te	['']	[]
2231	geven	['']	[]
2232	nadere	['']	[]
2233	aanwijzingen	['']	[]
2234	en	['']	[]
2235	voorschriften	['']	[]
2236	,	['']	[]
2237	stipt	['']	[]
2238	en	['']	[]
2239	onmiddellijk	['']	[]
2240	opvolgen	['']	[]
2241	.	['']	[]
