	token	gold	model
1140	alles	['']	[]
1141	wat	['']	[]
1142	in	['']	[]
1143	mijn	['B_PER_3']	[]
1144	macht	['']	[]
1145	ligt	['']	[]
1146	om	['']	[]
1147	verzoekers	['']	[]
1148	,	['']	[]
1149	binnen	['']	[]
1150	de	['']	[]
1151	kaders	['']	[]
1152	van	['']	[]
1153	de	['']	[]
1154	Woo	['']	[]
1155	,	['']	[]
1156	sneller	['']	[]
1157	en	['']	[]
1158	efficiënter	['']	[]
1159	van	['']	[]
1160	de	['']	[]
1161	gevraagde	['']	[]
1162	informatie	['']	[]
1163	te	['']	[]
1164	voorzien	['']	[]
1165	.	['']	[]
1166	Net	['']	[]
1167	als	['']	[]
1168	u	['B_PER_4']	[]
1169	vind	['']	[]
1170	ik	['B_PER_3']	[]
1171	transparantie	['']	[]
1172	een	['']	[]
1173	groot	['']	[]
1174	goed	['']	[]
1175	,	['']	[]
1176	zodat	['']	[]
1177	burgers	['']	[]
1178	inzicht	['']	[]
1179	kunnen	['']	[]
1180	krijgen	['']	[]
1181	in	['']	[]
1182	hoe	['']	[]
1183	de	['']	[]
1184	overheid	['']	[]
1185	opereert	['']	[]
1186	en	['']	[]
1187	beslissingen	['']	[]
1188	tot	['']	[]
1189	stand	['']	[]
1190	komen	['']	[]
1191	.	['']	[]
1192	Uitzonderingen	['']	[]
1193	daarop	['']	[]
1194	zijn	['']	[]
1195	alleen	['']	[]
1196	gerechtvaardigd	['']	[]
1197	als	['']	[]
1198	de	['']	[]
1199	wet	['']	[]
1200	daarin	['']	[]
1201	voorziet	['']	[]
1202	.	['']	[]
1203	In	['']	[]
1204	de	['']	[]
1205	volgende	['']	[]
1206	paragrafen	['']	[]
1207	zal	['']	[]
1208	ik	['B_PER_3']	[]
1209	kort	['']	[]
1210	ingaan	['']	[]
1211	op	['']	[]
1212	uw	['B_PER_4']	[]
1213	advies	['']	[]
1214	en	['']	[]
1215	welke	['']	[]
1216	verbeteringen	['']	[]
1217	ik	['B_PER_3']	[]
1218	aanbreng	['']	[]
1219	.	['']	[]
1220	Een	['']	[]
1221	deel	['']	[]
1222	van	['']	[]
1223	deze	['']	[]
1224	verbeteringen	['']	[]
1225	is	['']	[]
1226	al	['']	[]
1227	in	['']	[]
1228	gang	['']	[]
1229	gezet	['']	[]
1230	.	['']	[]
1231	Ik	['B_PER_3']	[]
1232	zal	['']	[]
1233	eerst	['']	[]
1234	ingaan	['']	[]
1235	op	['']	[]
1236	uw	['B_PER_4']	[]
1237	advies	['']	[]
1238	om	['']	[]
1239	in	['']	[]
1240	overleg	['']	[]
1241	te	['']	[]
1242	treden	['']	[]
1243	met	['']	[]
1244	journalisten	['']	[]
1245	en	['']	[]
1246	het	['']	[]
1247	aanpassen	['']	[]
1248	van	['']	[]
1249	onze	['']	[]
1250	werkwijze	['']	[]
1251	,	['']	[]
1252	daarna	['']	[]
1253	zal	['']	[]
1254	ik	['B_PER_3']	[]
1255	ingaan	['']	[]
1256	op	['']	[]
1257	de	['']	[]
1258	toepassing	['']	[]
1259	van	['']	[]
1260	artikel	['']	[]
1261	5.1.2i	['']	[]
1262	Woo	['']	[]
1263	en	['']	[]
1264	als	['']	[]
1265	laatste	['']	[]
1266	zal	['']	[]
1267	ik	['B_PER_3']	[]
1268	ingaan	['']	[]
1269	op	['']	[]
1270	uw	['B _PER_4']	[]
1271	advies	['']	[]
1272	over	['']	[]
1273	maximale	['']	[]
1274	transparantie	['']	[]
1275	over	['']	[]
1276	onze	['B_PER_3']	[]
1277	werkwijze	['']	[]
1278	.	['']	[]
1279	Advies	['']	[]
1280	1	['']	[]
1281	)	['']	[]
1282	overleg	['']	[]
1283	met	['']	[]
1284	journalisten	['']	[]
1285	en	['']	[]
1286	aanpassing	['']	[]
1287	werkwijze	['']	[]
1288	Overleg	['']	[]
1289	met	['']	[]
1290	journalisten	['']	[]
1291	In	['']	[]
1292	uw	['B_PER_4']	[]
1293	advies	['']	[]
1294	van	['']	[]
1295	5	['']	[]
1296	april	['']	[]
1297	2023	['']	[]
1298	beveelt	['']	[]
1299	u	['B_PER_4']	[]
1300	aan	['']	[]
1301	om	['']	[]
1302	alsnog	['']	[]
1303	in	['']	[]
1304	overleg	['']	[]
1305	te	['']	[]
1306	treden	['']	[]
1307	met	['']	[]
1308	de	['']	[]
1309	journalistieke	['']	[]
1310	beroepsgroep	['']	[]
1311	en	['']	[]
1312	om	['']	[]
1313	onze	['B_PER_3']	[]
1314	gefaseerde	['']	[]
1315	werkwijze	['']	[]
1316	aan	['']	[]
1317	te	['']	[]
1318	passen	['']	[]
1319	.	['']	[]
1320	Journalisten	['']	[]
1321	moeten	['']	[]
1322	weer	['']	[]
1323	hun	['']	[]
1324	belangrijke	['']	[]
1325	rol	['']	[]
1326	in	['']	[]
1327	de	['']	[]
1328	democratie	['']	[]
1329	kunnen	['']	[]
1330	vervullen	['']	[]
1331	.	['']	[]
1332	Ik	['B_PER_3']	[]
1333	begrijp	['']	[]
1334	deze	['']	[]
1335	oproep	['']	[]
1336	en	['']	[]
1337	onderschrijf	['']	[]
1338	deze	['']	[]
1339	.	['']	[]
1340	Op	['']	[]
1341	25	['']	[]
1342	april	['']	[]
1343	2023	['']	[]
1344	is	['']	[]
1345	er	['']	[]
1346	een	['']	[]
1347	bijeenkomst	['']	[]
1348	gehouden	['']	[]
1349	op	['']	[]
1350	het	['']	[]
1351	ministerie	['']	[]
1352	van	['']	[]
1353	VWS	['']	[]
1354	voor	['']	[]
1355	alle	['']	[]
1356	journalisten	['']	[]
1357	die	['']	[]
1358	Woo-verzoeken	['']	[]
1359	hebben	['']	[]
1360	ingediend	['']	[]
1361	.	['']	[]
1362	9	['']	[]
1363	journalisten	['']	[]
1364	zijn	['']	[]
1365	op	['']	[]
1366	de	['']	[]
1367	uitnodiging	['']	[]
1368	ingegaan	['']	[]
1369	.	['']	[]
1370	Bij	['']	[]
1371	de	['']	[]
1372	bijeenkomst	['']	[]
1373	is	['']	[]
1374	van	['']	[]
1375	gedachten	['']	[]
1376	gewisseld	['']	[]
1377	over	['']	[]
1378	mogelijke	['']	[]
1379	prioritering	['']	[]
1380	van	['']	[]
1381	onderwerpen	['']	[]
1382	en	['']	[]
1383	de	['']	[]
1384	wijze	['']	[]
1385	waarop	['']	[]
1386	een	['']	[]
1387	dergelijke	['']	[]
1388	prioritering	['']	[]
1389	tot	['']	[]
1390	stand	['']	[]
1391	kan	['']	[]
1392	komen	['']	[]
1393	.	['']	[]
1394	Ook	['']	[]
1395	is	['']	[]
1396	de	['']	[]
1397	vertrouwelijke	['']	[]
1398	voorinzage	['']	[]
1399	besproken	['']	[]
1400	.	['']	[]
1401	Veel	['']	[]
1402	van	['']	[]
1403	wat	['']	[]
1404	is	['']	[]
1405	besproken	['']	[]
1406	,	['']	[]
1407	raakt	['']	[]
1408	ook	['']	[]
1409	aan	['']	[]
1410	uw	['B_PER_4']	[]
1411	advies	['']	[]
1412	.	['']	[]
1413	Daarnaast	['']	[]
1414	is	['']	[]
1415	het	['']	[]
1416	afgelopen	['']	[]
1417	jaar	['']	[]
1418	het	['']	[]
1419	contact	['']	[]
1420	met	['']	[]
1421	Woo-verzoekers	['']	[]
1422	geïntensiveerd	['']	[]
1423	,	['']	[]
1424	onder	['']	[]
1425	andere	['']	[]
1426	door	['']	[]
1427	bij	['']	[]
1428	de	['']	[]
1429	ontvangst	['']	[]
1430	van	['']	[]
1431	nieuwe	['']	[]
1432	Woo-verzoeken	['']	[]
1433	met	['']	[]
1434	verzoekers	['']	[]
1435	de	['']	[]
1436	reikwijdte	['']	[]
1437	en	['']	[]
1438	de	['']	[]
1439	afhandeling	['']	[]
1440	van	['']	[]
1441	hun	['']	[]
1442	verzoek	['']	[]
1443	te	['']	[]
1444	bespreken	['']	[]
1445	.	['']	[]
1446	Secretaris	['B_PER_3']	[]
1447	Generaal	['I_PER_3']	[]
1448	/	['']	[]
1449	plv.	['']	[]
1450	Secretaris	['B_PER_3']	['B_PER_7']
1451	Generaal	['I_PER_3']	[]
1452	Programmadirectie	['I_PER_3']	[]
1453	Openbaarheid	['I_PER_3']	[]
1454	Team	['I_PER_3']	[]
1455	F	['I_PER_3']	[]
1456	Kenmerk	['']	[]
1457	3598473-1048681-PDO	['']	[]
1458	Pagina	['']	[]
1459	3	['']	[]
1460	van	['']	[]
1461	1	['']	[]
1462	Naar	['']	[]
1463	aanleiding	['']	[]
1464	van	['']	[]
1465	deze	['']	[]
1466	bijeenkomst	['']	[]
1467	worden	['']	[]
1468	nog	['']	[]
1469	deze	['']	[]
1470	maand	['']	[]
1471	de	['']	[]
1472	volgende	['']	[]
1473	stappen	['']	[]
1474	ondernomen	['']	[]
1475	:	['']	[]
1476	Het	['']	[]
1477	ministerie	['']	[]
1478	spant	['']	[]
1479	zich	['']	[]
1480	in	['']	[]
1481	om	['']	[]
1482	Woo-verzoeken	['']	[]
1483	van	['']	[]
1484	journalisten	['']	[]
1485	versneld	['']	[]
1486	af	['']	[]
1487	te	['']	[]
1488	handelen	['']	[]
1489	.	['']	[]
1490	Journalisten	['']	[]
1491	zullen	['']	[]
1492	in	['']	[]
1493	dat	['']	[]
1494	kader	['']	[]
1495	worden	['']	[]
1496	gevraagd	['']	[]
1497	welke	['']	[]
1498	informatie	['']	[]
1499	zij	['']	[]
1500	als	['']	[]
1501	eerste	['']	[]
1502	zouden	['']	[]
1503	willen	['']	[]
1504	hebben	['']	[]
1505	.	['']	[]
1506	Aan	['']	[]
1507	de	['']	[]
1508	hand	['']	[]
1509	van	['']	[]
1510	de	['']	[]
1511	reacties	['']	[]
1512	zal	['']	[]
1513	bekeken	['']	[]
1514	worden	['']	[]
1515	of	['']	[]
1516	het	['']	[]
1517	mogelijk	['']	[]
1518	is	['']	[]
1519	prioritering	['']	[]
1520	aan	['']	[]
1521	te	['']	[]
1522	brengen	['']	[]
1523	in	['']	[]
1524	de	['']	[]
1525	opgevraagde	['']	[]
1526	informatie	['']	[]
1527	,	['']	[]
1528	waarbij	['']	[]
1529	de	['']	[]
1530	meest	['']	[]
1531	gevraagde	['']	[]
1532	informatie	['']	[]
1533	eerst	['']	[]
1534	wordt	['']	[]
1535	behandeld	['']	[]
1536	.	['']	[]
1537	Dat	['']	[]
1538	zal	['']	[]
1539	in	['']	[]
1540	overleg	['']	[]
1541	met	['']	[]
1542	de	['']	[]
1543	journalisten	['']	[]
1544	worden	['']	[]
1545	gedaan	['']	[]
1546	.	['']	[]
1547	In	['']	[]
1548	juni	['']	[]
1549	zal	['']	[]
1550	hiervoor	['']	[]
1551	een	['']	[]
1552	volgende	['']	[]
1553	bijeenkomst	['']	[]
1554	worden	['']	[]
1555	ingepland	['']	[]
1556	.	['']	[]
1557	Mogelijk	['']	[]
1558	heeft	['']	[]
1559	dit	['']	[]
1560	niet	['']	[]
1561	voor	['']	[]
1562	iedereen	['']	[]
1563	het	['']	[]
1564	gewenste	['']	[]
1565	resultaat	['']	[]
1566	:	['']	[]
1567	wat	['']	[]
1568	prioriteit	['']	[]
1569	voor	['']	[]
1570	de	['']	[]
1571	één	['']	[]
1572	heeft	['']	[]
1573	,	['']	[]
1574	heeft	['']	[]
1575	immers	['']	[]
1576	niet	['']	[]
1577	automatisch	['']	[]
1578	ook	['']	[]
1579	prioriteit	['']	[]
1580	voor	['']	[]
1581	de	['']	[]
1582	ander	['']	[]
1583	.	['']	[]
1584	Ook	['']	[]
1585	met	['']	[]
1586	andere	['']	[]
1587	verzoekers	['']	[]
1588	zal	['']	[]
1589	contact	['']	[]
1590	worden	['']	[]
1591	opgenomen	['']	[]
1592	.	['']	[]
1593	Tijdens	['']	[]
1594	de	['']	[]
1595	bijeenkomst	['']	[]
1596	kwam	['']	[]
1597	naar	['']	[]
1598	voren	['']	[]
1599	dat	['']	[]
1600	een	['']	[]
1601	aantal	['']	[]
1602	ingediende	['']	[]
1603	verzoeken	['']	[]
1604	achterhaald	['']	[]
1605	bleek	['']	[]
1606	en	['']	[]
1607	ingetrokken	['']	[]
1608	kon	['']	[]
1609	worden	['']	[]
1610	.	['']	[]
1611	Door	['']	[]
1612	achterhaalde	['']	[]
1613	verzoeken	['']	[]
1614	eruit	['']	[]
1615	te	['']	[]
1616	filteren	['']	[]
1617	kan	['']	[]
1618	worden	['']	[]
1619	gefocust	['']	[]
1620	op	['']	[]
1621	de	['']	[]
1622	verzoeken	['']	[]
1623	die	['']	[]
1624	er	['']	[]
1625	nu	['']	[]
1626	nog	['']	[]
1627	toe	['']	[]
1628	doen	['']	[]
1629	.	['']	[]
1630	Het	['']	[]
1631	ministerie	['']	[]
1632	gaat	['']	[]
1633	meer	['']	[]
1634	gebruik	['']	[]
1635	maken	['']	[]
1636	van	['']	[]
1637	de	['']	[]
1638	vertrouwelijke	['']	[]
1639	inzage	['']	[]
1640	.	['']	[]
1641	Het	['']	[]
1642	vergt	['']	[]
1643	,	['']	[]
1644	zoals	['']	[]
1645	u	['B_PER_4']	[]
1646	terecht	['']	[]
1647	heeft	['']	[]
1648	opgemerkt	['']	[]
1649	,	['']	[]
1650	een	['']	[]
1651	band	['']	[]
1652	waarbij	['']	[]
1653	partijen	['']	[]
1654	over	['']	[]
1655	en	['']	[]
1656	weer	['']	[]
1657	erop	['']	[]
1658	kunnen	['']	[]
1659	vertrouwen	['']	[]
1660	dat	['']	[]
1661	geheimhouding	['']	[]
1662	gerespecteerd	['']	[]
1663	zal	['']	[]
1664	worden	['']	[]
1665	.	['']	[]
1666	Deze	['']	[]
1667	band	['']	[]
1668	is	['']	[]
1669	nog	['']	[]
1670	niet	['']	[]
1671	met	['']	[]
1672	elke	['']	[]
1673	journalist	['']	[]
1674	opgebouwd	['']	[]
1675	en	['']	[]
1676	niet	['']	[]
1677	elke	['']	[]
1678	journalist	['']	[]
1679	staat	['']	[]
1680	hier	['']	[]
1681	ook	['']	[]
1682	voor	['']	[]
1683	open	['']	[]
1684	.	['']	[]
1685	In	['']	[]
1686	samenspraak	['']	[]
1687	met	['']	[]
1688	journalisten	['']	[]
1689	zal	['']	[]
1690	onderzocht	['']	[]
1691	worden	['']	[]
1692	in	['']	[]
1693	welke	['']	[]
1694	gevallen	['']	[]
1695	de	['']	[]
1696	vertrouwelijke	['']	[]
1697	inzage	['']	[]
1698	zinvol	['']	[]
1699	kan	['']	[]
1700	worden	['']	[]
1701	ingezet	['']	[]
1702	en	['']	[]
1703	hoe	['']	[]
1704	deze	['']	[]
1705	vorm	['']	[]
1706	gegeven	['']	[]
1707	kan	['']	[]
1708	worden	['']	[]
1709	ter	['']	[]
1710	versnelling	['']	[]
1711	van	['']	[]
1712	de	['']	[]
1713	openbaarmaking	['']	[]
1714	van	['']	[]
1715	documenten	['']	[]
1716	.	['']	[]
1717	Overzicht	['']	[]
1718	website	['']	[]
1719	(	['']	[]
1720	s	['']	[]
1721	)	['']	[]
1722	In	['']	[]
1723	uw	['B_PER_4']	[]
1724	advies	['']	[]
1725	verzoekt	['']	[]
1726	u	['B_PER_4']	[]
1727	ons	['B_PER_3']	[]
1728	ook	['']	[]
1729	de	['']	[]
1730	website	['']	[]
1731	(	['']	[]
1732	s	['']	[]
1733	)	['']	[]
1734	te	['']	[]
1735	verbeteren	['']	[]
1736	met	['']	[]
1737	als	['']	[]
1738	doel	['']	[]
1739	:	['']	[]
1740	ervoor	['']	[]
1741	zorgen	['']	[]
1742	dat	['']	[]
1743	alle	['']	[]
1744	huidige	['']	[]
1745	én	['']	[]
1746	nieuwe	['']	[]
1747	verzoekers	['']	[]
1748	kunnen	['']	[]
1749	zien	['']	[]
1750	wat	['']	[]
1751	al	['']	[]
1752	is	['']	[]
1753	gepubliceerd	['']	[]
1754	,	['']	[]
1755	en	['']	[]
1756	wat	['']	[]
1757	er	['']	[]
1758	nog	['']	[]
1759	aankomt	['']	[]
1760	.	['']	[]
1761	Reeds	['']	[]
1762	gepubliceerde	['']	[]
1763	documenten	['']	[]
1764	moeten	['']	[]
1765	beter	['']	[]
1766	doorzoekbaar	['']	[]
1767	worden	['']	[]
1768	.	['']	[]
1769	Op	['']	[]
1770	dit	['']	[]
1771	moment	['']	[]
1772	wordt	['']	[]
1773	gewerkt	['']	[]
1774	aan	['']	[]
1775	het	['']	[]
1776	opbouwen	['']	[]
1777	van	['']	[]
1778	een	['']	[]
1779	nieuwe	['']	[]
1780	website	['']	[]
1781	.	['']	[]
1782	We	['B_PER_3']	[]
1783	bevinden	['']	[]
1784	ons	['B_PER_3']	[]
1785	in	['']	[]
1786	fase	['']	[]
1787	1	['']	[]
1788	waarin	['']	[]
1789	zal	['']	[]
1790	worden	['']	[]
1791	nagedacht	['']	[]
1792	over	['']	[]
1793	wat	['']	[]
1794	er	['']	[]
1795	precies	['']	[]
1796	allemaal	['']	[]
1797	op	['']	[]
1798	de	['']	[]
1799	website	['']	[]
1800	moet	['']	[]
1801	komen	['']	[]
1802	.	['']	[]
1803	Deze	['']	[]
1804	fase	['']	[]
1805	zal	['']	[]
1806	duren	['']	[]
1807	tot	['']	[]
1808	juni	['']	[]
1809	2023	['']	[]
1810	.	['']	[]
1811	Tijdens	['']	[]
1812	fase	['']	[]
1813	1	['']	[]
1814	zal	['']	[]
1815	input	['']	[]
1816	over	['']	[]
1817	de	['']	[]
1818	bruikbaarheid	['']	[]
1819	van	['']	[]
1820	de	['']	[]
1821	website	['']	[]
1822	opgehaald	['']	[]
1823	worden	['']	[]
1824	bij	['']	[]
1825	verzoekers	['']	[]
1826	.	['']	[]
1827	Vanaf	['']	[]
1828	juni	['']	[]
1829	gaan	['']	[]
1830	we	['B_PER_3']	[]
1831	over	['']	[]
1832	tot	['']	[]
1833	fase	['']	[]
1834	2	['']	[]
1835	waarin	['']	[]
1836	de	['']	[]
1837	website	['']	[]
1838	zal	['']	[]
1839	worden	['']	[]
1840	gebouwd	['']	[]
1841	.	['']	[]
1842	Het	['']	[]
1843	is	['']	[]
1844	de	['']	[]
1845	bedoeling	['']	[]
1846	dat	['']	[]
1847	er	['']	[]
1848	begin	['']	[]
1849	september	['']	[]
1850	2023	['']	[]
1851	een	['']	[]
1852	website	['']	[]
1853	staat	['']	[]
1854	waar	['']	[]
1855	documenten	['']	[]
1856	van	['']	[]
1857	nieuwe	['']	[]
1858	besluiten	['']	[]
1859	op	['']	[]
1860	kunnen	['']	[]
1861	worden	['']	[]
1862	gepubliceerd	['']	[]
1863	.	['']	[]
1864	Gaandeweg	['']	[]
1865	zullen	['']	[]
1866	ook	['']	[]
1867	oude	['']	[]
1868	documenten	['']	[]
1869	op	['']	[]
1870	deze	['']	[]
1871	website	['']	[]
1872	worden	['']	[]
1873	geladen	['']	[]
1874	.	['']	[]
1875	Deze	['']	[]
1876	website	['']	[]
1877	zal	['']	[]
1878	dan	['']	[]
1879	nog	['']	[]
1880	worden	['']	[]
1881	verfijnd	['']	[]
1882	.	['']	[]
1883	Afspraken	['']	[]
1884	andere	['']	[]
1885	partijen	['']	[]
1886	Tot	['']	[]
1887	slot	['']	[]
1888	adviseert	['']	[]
1889	u	['']	[]
1890	algemene	['']	[]
1891	afspraken	['']	[]
1892	te	['']	[]
1893	maken	['']	[]
1894	met	['']	[]
1895	andere	['']	[]
1896	ministeries	['']	[]
1897	en	['']	[]
1898	met	['']	[]
1899	andere	['']	[]
1900	direct	['']	[]
1901	bij	['']	[]
1902	de	['']	[]
1903	COVID-pandemie	['']	[]
1904	betrokken	['']	[]
1905	bestuursorganen	['']	[]
1906	en	['']	[]
1907	externe	['']	[]
1908	betrokken	['']	[]
1909	partijen	['']	[]
1910	te	['']	[]
1911	maken	['']	[]
1912	over	['']	[]
1913	openbaarmaking	['']	[]
1914	,	['']	[]
1915	zodat	['']	[]
1916	Woo-verzoeken	['']	[]
1917	sneller	['']	[]
1918	-	['']	[]
1919	zonder	['']	[]
1920	hun	['']	[]
1921	bezwaren	['']	[]
1922	af	['']	[]
1923	te	['']	[]
1924	hoeven	['']	[]
1925	wachten	['']	[]
1926	-	['']	[]
1927	kunnen	['']	[]
1928	worden	['']	[]
1929	behandeld	['']	[]
1930	.	['']	[]
1931	Het	['']	[]
1932	maken	['']	[]
1933	van	['']	[]
1934	dergelijke	['']	[]
1935	algemene	['']	[]
1936	afspraken	['']	[]
1937	om	['']	[]
1938	het	['']	[]
1939	proces	['']	[]
1940	te	['']	[]
1941	versnellen	['']	[]
1942	is	['']	[]
1943	naar	['']	[]
1944	mijn	['B_PER_3']	[]
1945	mening	['']	[]
1946	in	['']	[]
1947	strijd	['']	[]
1948	met	['']	[]
1949	de	['']	[]
1950	zorgvuldigheid	['']	[]
1951	die	['']	[]
1952	de	['']	[]
1953	Woo	['']	[]
1954	van	['']	[]
1955	ons	['B_PER_3']	[]
1956	vereist	['']	[]
1957	.	['']	[]
1958	Artikel	['']	[]
1959	4.4	['']	[]
1960	,	['']	[]
1961	derde	['']	[]
1962	lid	['']	[]
1963	,	['']	[]
1964	van	['']	[]
1965	de	['']	[]
1966	Woo	['']	[]
1967	verplicht	['']	[]
1968	een	['']	[]
1969	bestuursorgaan	['']	[]
1970	uit	['']	[]
1971	oogpunt	['']	[]
1972	van	['']	[]
1973	zorgvuldigheid	['']	[]
1974	belanghebbenden	['']	[]
1975	in	['']	[]
1976	de	['']	[]
1977	gelegenheid	['']	[]
1978	te	['']	[]
1979	stellen	['']	[]
1980	een	['']	[]
1981	zienswijze	['']	[]
1982	naar	['']	[]
1983	voren	['']	[]
1984	te	['']	[]
1985	brengen	['']	[]
1986	.	['']	[]
1987	Deze	['']	[]
1988	belanghebbenden	['']	[]
1989	mag	['']	[]
1990	ik	['B_PER_3']	[]
1991	niet	['']	[]
1992	passeren	['']	[]
1993	met	['']	[]
1994	algemene	['']	[]
1995	afspraken	['']	[]
1996	.	['']	[]
1997	Secretaris	['B_PER_3']	[]
1998	Generaal	['I_PER_3']	[]
1999	/	['']	[]
2000	plv.	['']	[]
2001	Secretaris	['B_PER_3']	['B_PER_8']
2002	Generaal	['I_PER_3']	[]
2003	Programmadirectie	['I_PER_3']	[]
2004	Openbaarheid	['I_PER_3']	[]
2005	Team	['I_PER_3']	[]
2006	F	['I_PER_3']	[]
2007	Kenmerk	['']	[]
2008	3598473-1048681-PDO	['']	[]
2009	Pagina	['']	[]
2010	4	['']	[]
2011	van	['']	[]
2012	1	['']	[]
2013	Advies	['']	[]
2014	2	['']	[]
2015	)	['']	[]
2016	over	['']	[]
2017	de	['']	[]
2018	toepassing	['']	[]
2019	van	['']	[]
2020	de	['']	[]
2021	i-grond	['']	[]
2022	Algemeen	['']	[]
2023	Uw	['B_PER_4']	[]
2024	tweede	['']	[]
2025	punt	['']	[]
2026	in	['']	[]
2027	het	['']	[]
2028	advies	['']	[]
2029	ziet	['']	[]
2030	op	['']	[]
2031	de	['']	[]
2032	toepassing	['']	[]
2033	van	['']	[]
2034	de	['']	[]
2035	i-grond	['']	[]
2036	.	['']	[]
2037	U	['B_PER_4']	[]
2038	adviseert	['']	[]
2039	de	['']	[]
2040	weigeringsgrond	['']	[]
2041	van	['']	[]
2042	artikel	['']	[]
2043	5.1	['']	[]
2044	,	['']	[]
2045	tweede	['']	[]
2046	lid	['']	[]
2047	,	['']	[]
2048	onder	['']	[]
2049	i	['']	[]
2050	,	['']	[]
2051	van	['']	[]
2052	de	['']	[]
2053	Woo	['']	[]
2054	(	['']	[]
2055	hierna	['']	[]
2056	:	['']	[]
2057	de	['']	[]
2058	i-	['']	[]
2059	grond	['']	[]
2060	)	['']	[]
2061	,	['']	[]
2062	ter	['']	[]
2063	bescherming	['']	[]
2064	van	['']	[]
2065	het	['']	[]
2066	goed	['']	[]
2067	functioneren	['']	[]
2068	van	['']	[]
2069	de	['']	[]
2070	Staat	['']	[]
2071	,	['']	[]
2072	spaarzaam	['']	[]
2073	toe	['']	[]
2074	te	['']	[]
2075	passen	['']	[]
2076	.	['']	[]
2077	Ik	['B_PER_3']	[]
2078	onderschrijf	['']	[]
2079	het	['']	[]
2080	belang	['']	[]
2081	van	['']	[]
2082	het	['']	[]
2083	zorgvuldig	['']	[]
2084	toepassen	['']	[]
2085	van	['']	[]
2086	deze	['']	[]
2087	weigeringsgrond	['']	[]
2088	.	['']	[]
2089	Inderdaad	['']	[]
2090	worden	['']	[]
2091	veel	['']	[]
2092	documenten	['']	[]
2093	geheel	['']	[]
2094	of	['']	[]
2095	gedeeltelijk	['']	[]
2096	geweigerd	['']	[]
2097	vanwege	['']	[]
2098	de	['']	[]
2099	toepassing	['']	[]
2100	van	['']	[]
2101	de	['']	[]
2102	i-grond	['']	[]
2103	.	['']	[]
2104	Deze	['']	[]
2105	toepassing	['']	[]
2106	blijkt	['']	[]
2107	niet	['']	[]
2108	in	['']	[]
2109	alle	['']	[]
2110	gevallen	['']	[]
2111	terecht	['']	[]
2112	.	['']	[]
2113	Zoals	['']	[]
2114	eerder	['']	[]
2115	genoemd	['']	[]
2116	blijft	['']	[]
2117	het	['']	[]
2118	beoordelen	['']	[]
2119	van	['']	[]
2120	de	['']	[]
2121	documenten	['']	[]
2122	arbeidsintensief	['']	[]
2123	.	['']	[]
2124	Het	['']	[]
2125	beoordelen	['']	[]
2126	gebeurt	['']	[]
2127	niet	['']	[]
2128	foutloos	['']	[]
2129	.	['']	[]
2130	Ik	['B_PER_3']	[]
2131	zie	['']	[]
2132	wel	['']	[]
2133	ruimte	['']	[]
2134	voor	['']	[]
2135	verbetering	['']	[]
2136	en	['']	[]
2137	zet	['']	[]
2138	de	['']	[]
2139	komende	['']	[]
2140	periode	['']	[]
2141	in	['']	[]
2142	op	['']	[]
2143	een	['']	[]
2144	intensievere	['']	[]
2145	begeleiding	['']	[]
2146	en	['']	[]
2147	opleiding	['']	[]
2148	van	['']	[]
2149	de	['']	[]
2150	juristen	['']	[]
2151	.	['']	[]
2152	Huidige	['']	[]
2153	controles	['']	[]
2154	worden	['']	[]
2155	getoetst	['']	[]
2156	en	['']	[]
2157	waar	['']	[]
2158	nodig	['']	[]
2159	verbeterd	['']	[]
2160	.	['']	[]
2161	Daarnaast	['']	[]
2162	zal	['']	[]
2163	op	['']	[]
2164	de	['']	[]
2165	inventarislijst	['']	[]
2166	bij	['']	[]
2167	documenten	['']	[]
2168	die	['']	[]
2169	geheel	['']	[]
2170	of	['']	[]
2171	gedeeltelijk	['']	[]
2172	zijn	['']	[]
2173	geweigerd	['']	[]
2174	onder	['']	[]
2175	toepassing	['']	[]
2176	van	['']	[]
2177	de	['']	[]
2178	i-grond	['']	[]
2179	,	['']	[]
2180	zo	['']	[]
2181	spoedig	['']	[]
2182	mogelijk	['']	[]
2183	een	['']	[]
2184	verduidelijking	['']	[]
2185	komen	['']	[]
2186	te	['']	[]
2187	staan	['']	[]
2188	van	['']	[]
2189	deze	['']	[]
2190	weigering	['']	[]
2191	.	['']	[]
2192	De	['']	[]
2193	ministeries	['']	[]
2194	binnen	['']	[]
2195	de	['']	[]
2196	Rijksoverheid	['']	[]
2197	hebben	['']	[]
2198	gezamenlijk	['']	[]
2199	voor	['']	[]
2200	alle	['']	[]
2201	collega's	['']	[]
2202	van	['']	[]
2203	het	['']	[]
2204	Rijk	['']	[]
2205	een	['']	[]
2206	Woo-instructie	['']	[]
2207	gemaakt	['']	[]
2208	.	['']	[]
2209	Het	['']	[]
2210	is	['']	[]
2211	van	['']	[]
2212	belang	['']	[]
2213	dat	['']	[]
2214	elk	['']	[]
2215	ministerie	['']	[]
2216	deze	['']	[]
2217	instructie	['']	[]
2218	in	['']	[]
2219	acht	['']	[]
2220	neemt	['']	[]
2221	.	['']	[]
2222	Op	['']	[]
2223	deze	['']	[]
2224	manier	['']	[]
2225	wordt	['']	[]
2226	geborgd	['']	[]
2227	dat	['']	[]
2228	Woo-verzoeken	['']	[]
2229	bij	['']	[]
