	token	gold	model
1149	organisaties	['']	[]
1150	op	['']	[]
1151	een	['']	[]
1152	aantal	['']	[]
1153	punten	['']	[]
1154	tekortgeschoten	['']	[]
1155	was	['']	[]
1156	,	['']	[]
1157	waaronder	['']	[]
1158	de	['']	[]
1159	kwaliteit	['']	[]
1160	van	['']	[]
1161	de	['']	[]
1162	(	['']	[]
1163	keten	['']	[]
1164	)	['']	[]
1165	samenwerking	['']	[]
1166	.	['']	[]
1167	Een	['']	[]
1168	deel	['']	[]
1169	van	['']	[]
1170	de	['']	[]
1171	bevindingen	['']	[]
1172	van	['']	[]
1173	de	['']	[]
1174	toezichthouders	['']	[]
1175	kwam	['']	[]
1176	daarbij	['']	[]
1177	overeen	['']	[]
1178	met	['']	[]
1179	een	['']	[]
1180	eerder	['']	[]
1181	uitgevoerd	['']	[]
1182	onderzoek	['']	[]
1183	van	['']	[]
1184	Toezicht	['']	[]
1185	Sociaal	['']	[]
1186	Domein	['']	[]
1187	in	['']	[]
1188	de	['']	[]
1189	gemeente	['']	[]
1190	Amsterdam	['']	[]
1191	.	['']	[]
1192	1	['']	[]
1193	Met	['']	[]
1194	ingang	['']	[]
1195	van	['']	[]
1196	1	['']	[]
1197	oktober	['']	[]
1198	2017	['']	[]
1199	de	['']	[]
1200	Inspectie	['']	[]
1201	Gezondheidszorg	['']	[]
1202	en	['']	[]
1203	Jeugd	['']	[]
1204	in	['']	[]
1205	oprichting	['']	[]
1206	Commissie	['']	[]
1207	Meldingen	['']	[]
1208	Jeugd	['']	[]
1209	Ons	['']	[]
1210	kenmerk	['']	[]
1211	IJZ/171212468-MIJ/100519	['']	[]
1212	Pagina	['']	[]
1213	2	['']	[]
1214	van	['']	[]
1215	4	['']	[]
1216	Bijeenkomst	['']	[]
1217	gericht	['']	[]
1218	op	['']	[]
1219	leren	['']	[]
1220	en	['']	[]
1221	verbeteren	['']	[]
1222	De	['']	[]
1223	inspecties	['']	[]
1224	besloten	['']	[]
1225	,	['']	[]
1226	in	['']	[]
1227	overleg	['']	[]
1228	met	['']	[]
1229	de	['']	[]
1230	gemeente	['']	[]
1231	Amsterdam	['']	[]
1232	en	['']	[]
1233	de	['']	[]
1234	gemeente	['']	[]
1235	Haarlemmerliede	['']	[]
1236	en	['']	[]
1237	Spaarnwoude	['']	[]
1238	en	['']	[]
1239	in	['']	[]
1240	afstemming	['']	[]
1241	met	['']	[]
1242	Toezicht	['']	[]
1243	Sociaal	['']	[]
1244	Domein	['']	[]
1245	,	['']	[]
1246	om	['']	[]
1247	twee	['']	[]
1248	bijeenkomsten	['']	[]
1249	te	['']	[]
1250	organiseren	['']	[]
1251	,	['']	[]
1252	gericht	['']	[]
1253	op	['']	[]
1254	leren	['']	[]
1255	van	['']	[]
1256	wat	['']	[]
1257	er	['']	[]
1258	niet	['']	[]
1259	goed	['']	[]
1260	verlopen	['']	[]
1261	is	['']	[]
1262	en	['']	[]
1263	het	['']	[]
1264	verbeteren	['']	[]
1265	van	['']	[]
1266	de	['']	[]
1267	kwaliteit	['']	[]
1268	van	['']	[]
1269	de	['']	[]
1270	samenwerking	['']	[]
1271	.	['']	[]
1272	De	['']	[]
1273	gemeente	['']	[]
1274	Amsterdam	['']	[]
1275	heeft	['']	[]
1276	voor	['']	[]
1277	deze	['']	[]
1278	bijeenkomsten	['']	[]
1279	de	['']	[]
1280	faciliteiten	['']	[]
1281	ter	['']	[]
1282	beschikking	['']	[]
1283	gesteld	['']	[]
1284	.	['']	[]
1285	De	['']	[]
1286	bijeenkomsten	['']	[]
1287	,	['']	[]
1288	waaronder	['']	[]
1289	die	['']	[]
1290	voor	['']	[]
1291	de	['']	[]
1292	bestuurders	['']	[]
1293	van	['']	[]
1294	de	['']	[]
1295	betrokken	['']	[]
1296	organisaties	['']	[]
1297	en	['']	[]
1298	vertegenwoordigers	['']	[]
1299	vanuit	['']	[]
1300	de	['']	[]
1301	beide	['']	[]
1302	gemeenten	['']	[]
1303	,	['']	[]
1304	vonden	['']	[]
1305	plaats	['']	[]
1306	op	['']	[]
1307	19	['']	[]
1308	juni	['']	[]
1309	2017	['']	[]
1310	.	['']	[]
1311	De	['']	[]
1312	inspecties	['']	[]
1313	hebben	['']	[]
1314	tijdens	['']	[]
1315	deze	['']	[]
1316	bijeenkomsten	['']	[]
1317	hun	['']	[]
1318	bevindingen	['']	[]
1319	gepresenteerd	['']	[]
1320	,	['']	[]
1321	geclusterd	['']	[]
1322	aan	['']	[]
1323	de	['']	[]
1324	hand	['']	[]
1325	van	['']	[]
1326	vijf	['']	[]
1327	thema’s	['']	[]
1328	.	['']	[]
1329	Zij	['']	[]
1330	hebben	['']	[]
1331	aansluitend	['']	[]
1332	de	['']	[]
1333	bestuurders	['']	[]
1334	van	['']	[]
1335	de	['']	[]
1336	organisaties	['']	[]
1337	en	['']	[]
1338	gemeenten	['']	[]
1339	gevraagd	['']	[]
1340	om	['']	[]
1341	op	['']	[]
1342	basis	['']	[]
1343	van	['']	[]
1344	de	['']	[]
1345	vijf	['']	[]
1346	genoemde	['']	[]
1347	thema’s	['']	[]
1348	een	['']	[]
1349	verbeterplan	['']	[]
1350	op	['']	[]
1351	te	['']	[]
1352	stellen	['']	[]
1353	.	['']	[]
1354	Evaluatie	['']	[]
1355	van	['']	[]
1356	de	['']	[]
1357	bijeenkomst	['']	[]
1358	Ten	['']	[]
1359	behoeve	['']	[]
1360	van	['']	[]
1361	het	['']	[]
1362	verbeteren	['']	[]
1363	van	['']	[]
1364	het	['']	[]
1365	eigen	['']	[]
1366	leerproces	['']	[]
1367	hebben	['']	[]
1368	de	['']	[]
1369	inspecties	['']	[]
1370	en	['']	[]
1371	de	['']	[]
1372	gemeente	['']	[]
1373	Amsterdam	['']	[]
1374	het	['']	[]
1375	verloop	['']	[]
1376	en	['']	[]
1377	de	['']	[]
1378	resultaten	['']	[]
1379	van	['']	[]
1380	de	['']	[]
1381	bijeenkomst	['']	[]
1382	met	['']	[]
1383	elkaar	['']	[]
1384	geëvalueerd	['']	[]
1385	.	['']	[]
1386	De	['']	[]
1387	evaluatie	['']	[]
1388	heeft	['']	[]
1389	geleid	['']	[]
1390	tot	['']	[]
1391	nieuwe	['']	[]
1392	inzichten	['']	[]
1393	over	['']	[]
1394	het	['']	[]
1395	te	['']	[]
1396	voeren	['']	[]
1397	werkproces	['']	[]
1398	,	['']	[]
1399	in	['']	[]
1400	geval	['']	[]
1401	er	['']	[]
1402	sprake	['']	[]
1403	is	['']	[]
1404	van	['']	[]
1405	een	['']	[]
1406	calamiteit	['']	[]
1407	waarbij	['']	[]
1408	zowel	['']	[]
1409	de	['']	[]
1410	gemeente	['']	[]
1411	als	['']	[]
1412	de	['']	[]
1413	inspecties	['']	[]
1414	samen	['']	[]
1415	willen	['']	[]
1416	optrekken	['']	[]
1417	.	['']	[]
1418	Zo	['']	[]
1419	hebben	['']	[]
1420	de	['']	[]
1421	inspecties	['']	[]
1422	en	['']	[]
1423	de	['']	[]
1424	gemeente	['']	[]
1425	met	['']	[]
1426	elkaar	['']	[]
1427	verkennend	['']	[]
1428	gesproken	['']	[]
1429	over	['']	[]
1430	:	['']	[]
1431	1	['']	[]
1432	.	['']	[]
1433	de	['']	[]
1434	mogelijkheden	['']	[]
1435	die	['']	[]
1436	er	['']	[]
1437	zijn	['']	[]
1438	om	['']	[]
1439	zowel	['']	[]
1440	het	['']	[]
1441	leren	['']	[]
1442	van	['']	[]
1443	professionals	['']	[]
1444	als	['']	[]
1445	het	['']	[]
1446	bestuurlijk	['']	[]
1447	proces	['']	[]
1448	,	['']	[]
1449	gericht	['']	[]
1450	op	['']	[]
1451	het	['']	[]
1452	komen	['']	[]
1453	tot	['']	[]
1454	verbetermaatregelen	['']	[]
1455	,	['']	[]
1456	optimaal	['']	[]
1457	tot	['']	[]
1458	kracht	['']	[]
1459	te	['']	[]
1460	laten	['']	[]
1461	komen	['']	[]
1462		['']	[]
1463	2.	['']	[]
1464	de	['']	[]
1465	rollen	['']	[]
1466	die	['']	[]
1467	de	['']	[]
1468	inspecties	['']	[]
1469	en	['']	[]
1470	de	['']	[]
1471	gemeente	['']	[]
1472	,	['']	[]
1473	ieder	['']	[]
1474	vanuit	['']	[]
1475	hun	['']	[]
1476	eigen	['']	[]
1477	verantwoordelijkheid	['']	[]
1478	,	['']	[]
1479	tijdens	['']	[]
1480	dit	['']	[]
1481	proces	['']	[]
1482	gezamenlijk	['']	[]
1483	kunnen	['']	[]
1484	vervullen	['']	[]
1485	.	['']	[]
1486	Verbeterplan	['']	[]
1487	Op	['']	[]
1488	29	['']	[]
1489	september	['']	[]
1490	2017	['']	[]
1491	hebben	['']	[]
1492	de	['']	[]
1493	inspecties	['']	[]
1494	van	['']	[]
1495	u	['I_PER_5']	[]
1496	het	['']	[]
1497	‘	['']	[]
1498	Verbeterplan	['']	[]
1499	uitwerking	['']	[]
1500	verbeterpunten	['']	[]
1501	kindveiligheid	['']	[]
1502	bij	['']	[]
1503	regio-overstijgende	['']	[]
1504	casuïstiek	['']	[]
1505	HGKM	['']	[]
1506	ontvangen	['']	[]
1507	’	['']	[]
1508	.	['']	[]
1509	In	['']	[]
1510	deze	['']	[]
1511	brief	['']	[]
1512	geef	['']	[]
1513	ik	['']	[]
1514	u	['B_PER_6']	[]
1515	het	['']	[]
1516	oordeel	['']	[]
1517	van	['']	[]
1518	de	['']	[]
1519	inspecties	['']	[]
1520	over	['']	[]
1521	dit	['']	[]
1522	verbeterplan	['']	[]
1523	.	['']	[]
1524	Vijf	['']	[]
1525	thema’s	['']	[]
1526	De	['']	[]
1527	inspecties	['']	[]
1528	stellen	['']	[]
1529	vast	['']	[]
1530	dat	['']	[]
1531	het	['']	[]
1532	verbeterplan	['']	[]
1533	,	['']	[]
1534	zoals	['']	[]
1535	door	['']	[]
1536	hen	['']	[]
1537	verzocht	['']	[]
1538	,	['']	[]
1539	door	['']	[]
1540	de	['']	[]
1541	beide	['']	[]
1542	betrokken	['']	[]
1543	gemeenten	['']	[]
1544	gezamenlijk	['']	[]
1545	is	['']	[]
1546	opgesteld	['']	[]
1547	,	['']	[]
1548	in	['']	[]
1549	afstemming	['']	[]
1550	en	['']	[]
1551	overleg	['']	[]
1552	met	['']	[]
1553	de	['']	[]
1554	bij	['']	[]
1555	de	['']	[]
1556	casus	['']	[]
1557	betrokken	['']	[]
1558	organisaties	['']	[]
1559	.	['']	[]
1560	Zij	['']	[]
1561	zien	['']	[]
1562	terug	['']	[]
1563	dat	['']	[]
1564	zowel	['']	[]
1565	de	['']	[]
1566	vijf	['']	[]
1567	thema’s	['']	[]
1568	,	['']	[]
1569	als	['']	[]
1570	de	['']	[]
1571	aandachtspunten	['']	[]
1572	voor	['']	[]
1573	de	['']	[]
1574	organisaties	['']	[]
1575	afzonderlijk	['']	[]
1576	,	['']	[]
1577	besproken	['']	[]
1578	en	['']	[]
1579	belegd	['']	[]
1580	zijn	['']	[]
1581	bij	['']	[]
1582	de	['']	[]
1583	daarvoor	['']	[]
1584	verantwoordelijke	['']	[]
1585	organisatie	['']	[]
1586	(	['']	[]
1587	s	['']	[]
1588	)	['']	[]
1589	en	['']	[]
1590	gemeente	['']	[]
1591	.	['']	[]
1592	De	['']	[]
1593	inspecties	['']	[]
1594	vinden	['']	[]
1595	het	['']	[]
1596	positief	['']	[]
1597	te	['']	[]
1598	lezen	['']	[]
1599	dat	['']	[]
1600	de	['']	[]
1601	BlijfGroep	['']	[]
1602	een	['']	[]
1603	prominentere	['']	[]
1604	rol	['']	[]
1605	heeft	['']	[]
1606	gekregen	['']	[]
1607	in	['']	[]
1608	het	['']	[]
1609	netwerk	['']	[]
1610	van	['']	[]
1611	lokale	['']	[]
1612	teams	['']	[]
1613	en	['']	[]
1614	zorginstellingen	['']	[]
1615	.	['']	[]
1616	Met	['']	[]
1617	de	['']	[]
1618	gemeente	['']	[]
1619	Amsterdam	['']	[]
1620	is	['']	[]
1621	afgesproken	['']	[]
1622	dat	['']	[]
1623	zij	['']	[]
1624	bij	['']	[]
1625	de	['']	[]
1626	WMO-toezichthouder	['']	[]
1627	over	['']	[]
1628	drie	['']	[]
1629	maanden	['']	[]
1630	de	['']	[]
1631	voortgang	['']	[]
1632	hiervan	['']	[]
1633	zullen	['']	[]
1634	rapporteren	['']	[]
1635	.	['']	[]
1636	Tevens	['']	[]
1637	zal	['']	[]
1638	de	['']	[]
1639	WMO-toezichthpuder	['']	[]
1640	in	['']	[]
1641	deze	['']	[]
1642	periode	['']	[]
1643	met	['']	[]
1644	de	['']	[]
1645	BlijfGroep	['']	[]
1646	in	['']	[]
1647	gesprek	['']	[]
1648	gaan	['']	[]
1649	om	['']	[]
1650	bij	['']	[]
1651	hen	['']	[]
1652	te	['']	[]
1653	informeren	['']	[]
1654	hoe	['']	[]
1655	zij	['']	[]
1656	ervaren	['']	[]
1657	dat	['']	[]
1658	het	['']	[]
1659	gaat	['']	[]
1660	.	['']	[]
1661	De	['']	[]
1662	inspecties	['']	[]
1663	waarderen	['']	[]
1664	tevens	['']	[]
1665	de	['']	[]
1666	voortvarendheid	['']	[]
1667	die	['']	[]
1668	uit	['']	[]
1669	het	['']	[]
1670	plan	['']	[]
1671	blijkt	['']	[]
1672	ten	['']	[]
1673	behoeve	['']	[]
1674	van	['']	[]
1675	de	['']	[]
1676	uitvoering	['']	[]
1677	van	['']	[]
1678	de	['']	[]
1679	verbeterpunten	['']	[]
1680	.	['']	[]
1681	Hoewel	['']	[]
1682	zij	['']	[]
1683	zich	['']	[]
1684	ook	['']	[]
1685	afvragen	['']	[]
1686	of	['']	[]
1687	sommige	['']	[]
1688	onderdelen	['']	[]
1689	binnen	['']	[]
1690	de	['']	[]
1691	gestelde	['']	[]
1692	termijn	['']	[]
1693	wel	['']	[]
1694	haalbaar	['']	[]
1695	zijn	['']	[]
1696	en	['']	[]
1697	daarmee	['']	[]
1698	niet	['']	[]
1699	te	['']	[]
1700	ambitieus	['']	[]
1701	geformuleerd	['']	[]
1702	zijn	['']	[]
1703	.	['']	[]
1704	Commissie	['']	[]
1705	Meldingen	['']	[]
1706	Jeugd	['']	[]
1707	Ons	['']	[]
1708	kenmerk	['']	[]
1709	IJZ/171212468-MIJ/100519	['']	[]
1710	Pagina	['']	[]
1711	3	['']	[]
1712	van	['']	[]
1713	4	['']	[]
1714	Uit	['']	[]
1715	het	['']	[]
1716	verbeterplan	['']	[]
1717	blijkt	['']	[]
1718	verder	['']	[]
1719	dat	['']	[]
1720	de	['']	[]
1721	gemeenten	['']	[]
1722	,	['']	[]
1723	vanuit	['']	[]
1724	hun	['']	[]
1725	regierol	['']	[]
1726	in	['']	[]
1727	het	['']	[]
1728	sociaal	['']	[]
1729	domein	['']	[]
1730	,	['']	[]
1731	toe	['']	[]
1732	zullen	['']	[]
1733	zien	['']	[]
1734	op	['']	[]
1735	het	['']	[]
1736	verloop	['']	[]
1737	van	['']	[]
1738	de	['']	[]
1739	uitvoering	['']	[]
1740	van	['']	[]
1741	het	['']	[]
1742	verbeterplan	['']	[]
1743	door	['']	[]
1744	actief	['']	[]
1745	alle	['']	[]
1746	betrokken	['']	[]
1747	partijen	['']	[]
1748	te	['']	[]
1749	spreken	['']	[]
1750	en	['']	[]
1751	activeren	['']	[]
1752	om	['']	[]
1753	de	['']	[]
1754	verbeterpunten	['']	[]
1755	aan	['']	[]
1756	te	['']	[]
1757	pakken	['']	[]
1758	.	['']	[]
1759	De	['']	[]
1760	WMO	['']	[]
1761	toezichthouder	['']	[]
1762	en	['']	[]
1763	de	['']	[]
1764	inspecties	['']	[]
1765	veronderstellen	['']	[]
1766	dat	['']	[]
1767	,	['']	[]
1768	waar	['']	[]
1769	relevant	['']	[]
1770	,	['']	[]
1771	dit	['']	[]
1772	in	['']	[]
1773	afstemming	['']	[]
1774	met	['']	[]
1775	hen	['']	[]
1776	gebeurt	['']	[]
1777	.	['']	[]
1778	Vraag	['']	[]
1779	één	['']	[]
1780	tot	['']	[]
1781	en	['']	[]
1782	met	['']	[]
1783	drie	['']	[]
1784	De	['']	[]
1785	inspecties	['']	[]
1786	hebben	['']	[]
1787	u	['B_PER_5']	[]
1788	in	['']	[]
1789	het	['']	[]
1790	licht	['']	[]
1791	van	['']	[]
1792	de	['']	[]
1793	vijf	['']	[]
1794	thema’s	['']	[]
1795	tevens	['']	[]
1796	vijf	['']	[]
1797	vragen	['']	[]
1798	gesteld	['']	[]
1799	ten	['']	[]
1800	behoeve	['']	[]
1801	van	['']	[]
1802	de	['']	[]
1803	invulling	['']	[]
1804	van	['']	[]
1805	het	['']	[]
1806	verbeterplan	['']	[]
1807	.	['']	[]
1808	De	['']	[]
1809	eerste	['']	[]
1810	drie	['']	[]
1811	vragen	['']	[]
1812	hadden	['']	[]
1813	betrekking	['']	[]
1814	op	['']	[]
1815	zowel	['']	[]
1816	de	['']	[]
1817	gemeente	['']	[]
1818	Amsterdam	['']	[]
1819	als	['']	[]
1820	de	['']	[]
1821	gemeente	['']	[]
1822	Haarlemmerliede	['']	[]
1823	en	['']	[]
1824	Spaarnwoude	['']	[]
1825	.	['']	[]
1826	Deze	['']	[]
1827	vragen	['']	[]
1828	zijn	['']	[]
1829	naar	['']	[]
1830	de	['']	[]
1831	mening	['']	[]
1832	van	['']	[]
1833	de	['']	[]
1834	inspecties	['']	[]
1835	voldoende	['']	[]
1836	beantwoord	['']	[]
1837	.	['']	[]
1838	Vraag	['']	[]
1839	vier	['']	[]
1840	De	['']	[]
1841	vierde	['']	[]
1842	vraag	['']	[]
1843	van	['']	[]
1844	de	['']	[]
1845	inspecties	['']	[]
1846	betrof	['']	[]
1847	specifiek	['']	[]
1848	de	['']	[]
1849	gemeente	['']	[]
1850	Amsterdam	['']	[]
1851	.	['']	[]
1852	Het	['']	[]
1853	ging	['']	[]
1854	hier	['']	[]
1855	om	['']	[]
1856	de	['']	[]
1857	vraag	['']	[]
1858	of	['']	[]
1859	naar	['']	[]
1860	de	['']	[]
1861	mening	['']	[]
1862	van	['']	[]
1863	de	['']	[]
1864	gemeente	['']	[]
1865	aanpassing/aanscherping	['']	[]
1866	van	['']	[]
1867	de	['']	[]
1868	eerder	['']	[]
1869	geformuleerde	['']	[]
1870	verbeteracties	['']	[]
1871	voortkomend	['']	[]
1872	uit	['']	[]
1873	het	['']	[]
1874	Toezicht	['']	[]
1875	Sociaal	['']	[]
1876	Domein	['']	[]
1877	nodig	['']	[]
1878	was	['']	[]
1879	en	['']	[]
1880	zo	['']	[]
1881	ja	['']	[]
1882	,	['']	[]
1883	op	['']	[]
1884	welke	['']	[]
1885	wijze	['']	[]
1886	.	['']	[]
1887	De	['']	[]
1888	inspecties	['']	[]
1889	vinden	['']	[]
1890	dat	['']	[]
1891	deze	['']	[]
1892	vraag	['']	[]
1893	door	['']	[]
1894	de	['']	[]
1895	gemeente	['']	[]
1896	Amsterdam	['']	[]
1897	in	['']	[]
1898	het	['']	[]
1899	verbeterplan	['']	[]
1900	voldoende	['']	[]
1901	is	['']	[]
1902	beantwoord	['']	[]
1903	.	['']	[]
1904	De	['']	[]
1905	inspecties	['']	[]
1906	zijn	['']	[]
1907	,	['']	[]
1908	net	['']	[]
1909	als	['']	[]
1910	u	['B_PER_5']	[]
1911	,	['']	[]
1912	van	['']	[]
1913	mening	['']	[]
1914	dat	['']	[]
1915	het	['']	[]
1916	verbeterplan	['']	[]
1917	voorziet	['']	[]
1918	in	['']	[]
1919	aanvullende	['']	[]
1920	en	['']	[]
1921	aangescherpte	['']	[]
1922	acties	['']	[]
1923	ten	['']	[]
1924	opzichte	['']	[]
1925	van	['']	[]
1926	de	['']	[]
1927	al	['']	[]
1928	eerder	['']	[]
1929	uitgezette	['']	[]
1930	acties	['']	[]
1931	als	['']	[]
1932	gevolg	['']	[]
1933	van	['']	[]
1934	het	['']	[]
1935	onderzoek	['']	[]
1936	van	['']	[]
1937	Toezicht	['']	[]
1938	Sociaal	['']	[]
1939	Domein	['']	[]
1940	.	['']	[]
1941	Wel	['']	[]
1942	willen	['']	[]
1943	de	['']	[]
1944	inspecties	['']	[]
1945	u	['B_PER_5']	[]
1946	in	['']	[]
1947	dit	['']	[]
1948	kader	['']	[]
1949	,	['']	[]
1950	net	['']	[]
1951	zoals	['']	[]
1952	Toezicht	['']	[]
1953	Sociaal	['']	[]
1954	Domein	['']	[]
1955	dat	['']	[]
1956	in	['']	[]
1957	het	['']	[]
1958	verleden	['']	[]
1959	ook	['']	[]
1960	gedaan	['']	[]
1961	heeft	['']	[]
1962	,	['']	[]
1963	wijzen	['']	[]
1964	op	['']	[]
1965	de	['']	[]
1966	naar	['']	[]
1967	hun	['']	[]
1968	idee	['']	[]
1969	toegevoegde	['']	[]
1970	waarde	['']	[]
1971	van	['']	[]
1972	het	['']	[]
1973	uitbreiden	['']	[]
1974	van	['']	[]
1975	de	['']	[]
1976	Vijfhoek	['']	[]
1977	met	['']	[]
1978	alle	['']	[]
1979	gecertificeerde	['']	[]
1980	instellingen	['']	[]
1981	die	['']	[]
1982	actief	['']	[]
1983	zijn	['']	[]
1984	in	['']	[]
1985	de	['']	[]
1986	gemeente	['']	[]
1987	Amsterdam	['']	[]
1988	.	['']	[]
1989	Vraag	['']	[]
1990	vijf	['']	[]
1991	Het	['']	[]
1992	antwoord	['']	[]
1993	van	['']	[]
1994	de	['']	[]
1995	gemeente	['']	[]
1996	Haarlemmerliede	['']	[]
1997	op	['']	[]
1998	de	['']	[]
1999	vijfde	['']	[]
2000	vraag	['']	[]
2001	van	['']	[]
2002	de	['']	[]
2003	inspecties	['']	[]
2004	is	['']	[]
2005	naar	['']	[]
2006	de	['']	[]
2007	mening	['']	[]
2008	van	['']	[]
2009	de	['']	[]
2010	inspecties	['']	[]
2011	nog	['']	[]
2012	onvoldoende	['']	[]
2013	concreet	['']	[]
2014	beschreven	['']	[]
2015	.	['']	[]
2016	Het	['']	[]
2017	betreft	['']	[]
2018	hier	['']	[]
2019	de	['']	[]
2020	vraag	['']	[]
2021	welke	['']	[]
2022	acties	['']	[]
2023	uit	['']	[]
2024	de	['']	[]
2025	verbeteraanpak	['']	[]
2026	,	['']	[]
2027	voortkomend	['']	[]
2028	uit	['']	[]
2029	het	['']	[]
2030	onderzoek	['']	[]
2031	van	['']	[]
2032	het	['']	[]
2033	Toezicht	['']	[]
2034	Sociaal	['']	[]
2035	Domein	['']	[]
2036	,	['']	[]
2037	voor	['']	[]
2038	de	['']	[]
2039	gemeente	['']	[]
2040	relevant	['']	[]
2041	en	['']	[]
2042	toepasbaar	['']	[]
2043	zijn	['']	[]
2044	.	['']	[]
2045	De	['']	[]
2046	inspecties	['']	[]
2047	hebben	['']	[]
2048	over	['']	[]
2049	het	['']	[]
2050	antwoord	['']	[]
2051	van	['']	[]
2052	de	['']	[]
2053	gemeente	['']	[]
2054	op	['']	[]
2055	deze	['']	[]
2056	vraag	['']	[]
2057	overleg	['']	[]
2058	gevoerd	['']	[]
2059	met	['']	[]
2060	de	['']	[]
2061	gemeente	['']	[]
2062	Haarlemmerliede	['']	[]
2063	en	['']	[]
2064	Spaarnwoude	['']	[]
2065	.	['']	[]
2066	Uit	['']	[]
2067	deze	['']	[]
2068	gesprekken	['']	[]
2069	kwam	['']	[]
2070	naar	['']	[]
2071	voren	['']	[]
2072	dat	['']	[]
2073	de	['']	[]
2074	gemeente	['']	[]
2075	,	['']	[]
2076	met	['']	[]
2077	het	['']	[]
2078	oog	['']	[]
2079	op	['']	[]
2080	de	['']	[]
2081	aanstaande	['']	[]
2082	fusie	['']	[]
2083	met	['']	[]
2084	de	['']	[]
2085	gemeente	['']	[]
2086	Haarlemmermeer	['']	[]
2087	,	['']	[]
2088	er	['']	[]
2089	voor	['']	[]
2090	gekozen	['']	[]
2091	heeft	['']	[]
2092	zich	['']	[]
2093	te	['']	[]
2094	beperken	['']	[]
2095	tot	['']	[]
2096	het	['']	[]
2097	noemen	['']	[]
2098	van	['']	[]
2099	die	['']	[]
2100	onderwerpen	['']	[]
2101	die	['']	[]
2102	zij	['']	[]
2103	met	['']	[]
2104	haar	['']	[]
2105	fusiepartner	['']	[]
2106	beoogt	['']	[]
2107	verder	['']	[]
2108	concreet	['']	[]
2109	uit	['']	[]
2110	te	['']	[]
2111	werken	['']	[]
2112	.	['']	[]
2113	De	['']	[]
2114	gemeente	['']	[]
2115	Haarlemmermeer	['']	[]
2116	heeft	['']	[]
2117	aangegeven	['']	[]
2118	dat	['']	[]
2119	zij	['']	[]
2120	zich	['']	[]
2121	bij	['']	[]
2122	deze	['']	[]
2123	ontwikkelpunten	['']	[]
2124	aan	['']	[]
2125	wil	['']	[]
2126	sluiten	['']	[]
2127	.	['']	[]
2128	Met	['']	[]
2129	de	['']	[]
2130	gemeente	['']	[]
2131	Haarlemmerliede	['']	[]
2132	hebben	['']	[]
2133	de	['']	[]
2134	inspecties	['']	[]
2135	daarom	['']	[]
2136	afgesproken	['']	[]
2137	dat	['']	[]
2138	zij	['']	[]
2139	in	['']	[]
2140	het	['']	[]
2141	eerste	['']	[]
2142	kwartaal	['']	[]
2143	van	['']	[]
2144	2018	['']	[]
2145	geïnformeerd	['']	[]
2146	worden	['']	[]
2147	over	['']	[]
2148	de	['']	[]
2149	voortgang	['']	[]
2150	van	['']	[]
2151	deze	['']	[]
2152	verbeterpunten	['']	[]
2153	en	['']	[]
2154	de	['']	[]
2155	verdere	['']	[]
2156	(	['']	[]
2157	SMART	['']	[]
2158	)	['']	[]
2159	uitwerking	['']	[]
2160	ervan	['']	[]
2161	.	['']	[]
2162	Gezien	['']	[]
2163	het	['']	[]
2164	bovenstaande	['']	[]
2165	laat	['']	[]
2166	ik	['B_PER_7']	[]
2167	u	['B_PER_6']	[]
2168	weten	['']	[]
2169	dat	['']	[]
2170	de	['']	[]
2171	inspecties	['']	[]
2172	de	['']	[]
2173	melding	['']	[]
2174	afsluiten	['']	[]
2175	,	['']	[]
2176	waarbij	['']	[]
2177	zij	['']	[]
2178	hun	['']	[]
2179	waardering	['']	[]
2180	willen	['']	[]
2181	uitspreken	['']	[]
2182	voor	['']	[]
2183	de	['']	[]
2184	wijze	['']	[]
2185	waarop	['']	[]
2186	de	['']	[]
2187	verbeterpunten	['']	[]
2188	door	['']	[]
2189	de	['']	[]
2190	twee	['']	[]
2191	gemeenten	['']	[]
2192	zijn	['']	[]
2193	opgepakt	['']	[]
2194	,	['']	[]
2195	met	['']	[]
2196	oog	['']	[]
2197	voor	['']	[]
2198	de	['']	[]
2199	belangen	['']	[]
2200	van	['']	[]
2201	jeugdigen	['']	[]
2202	en	['']	[]
2203	kwetsbare	['']	[]
2204	gezinnen	['']	[]
2205	.	['']	[]
2206	Commissie	['']	[]
2207	Meldingen	['']	[]
2208	Jeugd	['']	[]
2209	Ons	['']	[]
2210	kenmerk	['']	[]
2211	IJZ/171212468-MIJ/100519	['']	[]
2212	Pagina	['']	[]
2213	4	['']	[]
2214	van	['']	[]
2215	4	['']	[]
2216	Ik	['B_PER_7']	[]
2217	ga	['']	[]
2218	ervan	['']	[]
2219	uit	['']	[]
2220	dat	['']	[]
2221	ik	['B_PER_7']	[]
2222	u	['B_PER_6']	[]
2223	met	['']	[]
2224	deze	['']	[]
2225	brief	['']	[]
2226	voldoende	['']	[]
2227	heb	['']	[]
2228	geïnformeerd	['']	[]
2229	.	['']	[]
2230	Hebt	['']	[]
2231	u	['B_PER_6']	[]
2232	nog	['']	[]
2233	vragen	['']	[]
2234	,	['']	[]
2235	dan	['']	[]
2236	kunt	['']	[]
2237	u	['B_PER_6']	[]
2238	hiervoor	['']	[]
2239	terecht	['']	[]
2240	bij	['']	[]
2241	de	['']	[]
2242	in	['']	[]
2243	deze	['']	[]
2244	brief	['']	[]
2245	vermelde	['']	[]
