	token	gold	model
1158	verordening	['']	[]
1159	beschreven	['']	[]
1160	methoden	['']	[]
1161	en	['']	[]
1162	de	['']	[]
1163	bijbehorende	['']	[]
1164	toepassingsvoorschriften	['']	[]
1165	.	['']	[]
1166	Het	['']	[]
1167	is	['']	[]
1168	uiteraard	['']	[]
1169	niet	['']	[]
1170	toegestaan	['']	[]
1171	dat	['']	[]
1172	dieren	['']	[]
1173	die	['']	[]
1174	niet	['']	[]
1175	effectief	['']	[]
1176	bedwelmd	['']	[]
1177	of	['']	[]
1178	verbloed	['']	[]
1179	zijn	['']	[]
1180	verder	['']	[]
1181	worden	['']	[]
1182	uitgeslacht	['']	[]
1183	.	['']	[]
1184	Ik	['B_PER_2']	[]
1185	steun	['']	[]
1186	daarom	['']	[]
1187	de	['']	[]
1188	NVWA	['']	[]
1189	bij	['']	[]
1190	een	['']	[]
1191	stevige	['']	[]
1192	aanpak	['']	[]
1193	van	['']	[]
1194	dit	['']	[]
1195	type	['']	[]
1196	misstanden	['']	[]
1197	.	['']	[]
1198	Ik	['B_PER_2']	[]
1199	begrijp	['']	[]
1200	het	['']	[]
1201	gevoel	['']	[]
1202	om	['']	[]
1203	dit	['']	[]
1204	type	['']	[]
1205	ernstige	['']	[]
1206	overtredingen	['']	[]
1207	te	['']	[]
1208	classificeren	['']	[]
1209	als	['']	[]
1210	dierenmishandeling	['']	[]
1211	zoals	['']	[]
1212	gesteld	['']	[]
1213	in	['']	[]
1214	artikel	['']	[]
1215	2.1	['']	[]
1216	van	['']	[]
1217	de	['']	[]
1218	Wet	['']	[]
1219	Dieren	['']	[]
1220	.	['']	[]
1221	Deze	['']	[]
1222	bewuste	['']	[]
1223	overtredingen	['']	[]
1224	zijn	['']	[]
1225	in	['']	[]
1226	eerste	['']	[]
1227	instantie	['']	[]
1228	overtredingen	['']	[]
1229	van	['']	[]
1230	Verordening	['']	[]
1231	(	['']	[]
1232	EG	['']	[]
1233	)	['']	[]
1234	nr.	['']	[]
1235	1099/2009	['']	[]
1236	en	['']	[]
1237	zijn	['']	[]
1238	duaal	['']	[]
1239	handhaafbaar	['']	[]
1240	.	['']	[]
1241	Dat	['']	[]
1242	wil	['']	[]
1243	zeggen	['']	[]
1244	dat	['']	[]
1245	gekozen	['']	[]
1246	kan	['']	[]
1247	worden	['']	[]
1248	voor	['']	[]
1249	een	['']	[]
1250	bestuurlijke	['']	[]
1251	boete	['']	[]
1252	óf	['']	[]
1253	voor	['']	[]
1254	strafrechtelijke	['']	[]
1255	afdoening	['']	[]
1256	.	['']	[]
1257	Beide	['']	[]
1258	hebben	['']	[]
1259	een	['']	[]
1260	bestraffend	['']	[]
1261	karakter	['']	[]
1262	.	['']	[]
1263	In	['']	[]
1264	de	['']	[]
1265	bij	['']	[]
1266	de	['']	[]
1267	Wet	['']	[]
1268	dieren	['']	[]
1269	behorende	['']	[]
1270	Memorie	['']	[]
1271	van	['']	[]
1272	Toelichting	['']	[]
1273	geldt	['']	[]
1274	de	['']	[]
1275	bestuurlijke	['']	[]
1276	boete	['']	[]
1277	voor	['']	[]
1278	een	['']	[]
1279	groot	['']	[]
1280	deel	['']	[]
1281	van	['']	[]
1282	de	['']	[]
1283	overtredingen	['']	[]
1284	van	['']	[]
1285	de	['']	[]
1286	Wet	['']	[]
1287	dieren	['']	[]
1288	als	['']	[]
1289	de	['']	[]
1290	slagvaardige	['']	[]
1291	en	['']	[]
1292	effectieve	['']	[]
1293	manier	['']	[]
1294	van	['']	[]
1295	handhaving	['']	[]
1296	(	['']	[]
1297	‘lik	['']	[]
1298	op	['']	[]
1299	stuk	['']	[]
1300	’	['']	[]
1301	)	['']	[]
1302	.	['']	[]
1303	Strafrechtelijke	['']	[]
1304	afdoening	['']	[]
1305	is	['']	[]
1306	het	['']	[]
1307	zogenaamde	['']	[]
1308	‘ultimum	['']	[]
1309	remedium	['']	[]
1310	’	['']	[]
1311	.	['']	[]
1312	Daarnaast	['']	[]
1313	kunnen	['']	[]
1314	,	['']	[]
1315	afhankelijk	['']	[]
1316	van	['']	[]
1317	de	['']	[]
1318	feiten	['']	[]
1319	en	['']	[]
1320	omstandigheden	['']	[]
1321	,	['']	[]
1322	zulke	['']	[]
1323	overtredingen	['']	[]
1324	mogelijk	['']	[]
1325	ook	['']	[]
1326	vallen	['']	[]
1327	onder	['']	[]
1328	artikel	['']	[]
1329	2.1.	['']	[]
1330	van	['']	[]
1331	de	['']	[]
1332	Wet	['']	[]
1333	dieren	['']	[]
1334	.	['']	[]
1335	Is	['']	[]
1336	dat	['']	[]
1337	het	['']	[]
1338	geval	['']	[]
1339	dan	['']	[]
1340	is	['']	[]
1341	enkel	['']	[]
1342	de	['']	[]
1343	strafrechterlijke	['']	[]
1344	afdoening	['']	[]
1345	aan	['']	[]
1346	de	['']	[]
1347	orde	['']	[]
1348	.	['']	[]
1349	Welke	['']	[]
1350	vorm	['']	[]
1351	van	['']	[]
1352	afdoening	['']	[]
1353	uiteindelijk	['']	[]
1354	gekozen	['']	[]
1355	wordt	['']	[]
1356	,	['']	[]
1357	hangt	['']	[]
1358	af	['']	[]
1359	van	['']	[]
1360	de	['']	[]
1361	feiten	['']	[]
1362	en	['']	[]
1363	omstandigheden	['']	[]
1364	van	['']	[]
1365	de	['']	[]
1366	specifieke	['']	[]
1367	zaak	['']	[]
1368	.	['']	[]
1369	Hoe	['']	[]
1370	de	['']	[]
1371	NVWA	['']	[]
1372	interventieert	['']	[]
1373	maakt	['']	[]
1374	zij	['']	[]
1375	vooraf	['']	[]
1376	kenbaar	['']	[]
1377	in	['']	[]
1378	haar	['']	[]
1379	algemene	['']	[]
1380	en	['']	[]
1381	specifieke	['']	[]
1382	interventiebeleid	['']	[]
1383	.	['']	[]
1384	Indien	['']	[]
1385	de	['']	[]
1386	ernst	['']	[]
1387	van	['']	[]
1388	de	['']	[]
1389	overtreding	['']	[]
1390	of	['']	[]
1391	de	['']	[]
1392	omstandigheden	['']	[]
1393	waaronder	['']	[]
1394	deze	['']	[]
1395	is	['']	[]
1396	begaan	['']	[]
1397	daartoe	['']	[]
1398	aanleiding	['']	[]
1399	geeft	['']	[]
1400	,	['']	[]
1401	legt	['']	[]
1402	de	['']	[]
1403	NVWA	['']	[]
1404	deze	['']	[]
1405	voor	['']	[]
1406	aan	['']	[]
1407	het	['']	[]
1408	Openbaar	['']	[]
1409	Ministerie	['']	[]
1410	(	['']	[]
1411	OM	['']	[]
1412	)	['']	[]
1413	.	['']	[]
1414	Dan	['']	[]
1415	wordt	['']	[]
1416	de	['']	[]
1417	meest	['']	[]
1418	passende	['']	[]
1419	en	['']	[]
1420	effectieve	['']	[]
1421	wijze	['']	[]
1422	van	['']	[]
1423	afdoening	['']	[]
1424	bepaald	['']	[]
1425	.	['']	[]
1426	Dit	['']	[]
1427	volgt	['']	[]
1428	uit	['']	[]
1429	artikel	['']	[]
1430	8.10	['']	[]
1431	,	['']	[]
1432	eerste	['']	[]
1433	lid	['']	[]
1434	,	['']	[]
1435	van	['']	[]
1436	de	['']	[]
1437	Wet	['']	[]
1438	dieren	['']	[]
1439	.	['']	[]
1440	In	['']	[]
1441	het	['']	[]
1442	algemene	['']	[]
1443	en	['']	[]
1444	specifieke	['']	[]
1445	interventiebeleid	['']	[]
1446	staat	['']	[]
1447	overigens	['']	[]
1448	ook	['']	[]
1449	wanneer	['']	[]
1450	contact	['']	[]
1451	gezocht	['']	[]
1452	moet	['']	[]
1453	worden	['']	[]
1454	met	['']	[]
1455	het	['']	[]
1456	Openbaar	['']	[]
1457	Ministerie	['']	[]
1458	.	['']	[]
1459	De	['']	[]
1460	NVWA	['']	[]
1461	heeft	['']	[]
1462	haar	['']	[]
1463	contact	['']	[]
1464	met	['']	[]
1465	het	['']	[]
1466	OM	['']	[]
1467	de	['']	[]
1468	afgelopen	['']	[]
1469	jaren	['']	[]
1470	geïntensiveerd	['']	[]
1471	:	['']	[]
1472	zowel	['']	[]
1473	ten	['']	[]
1474	algemene	['']	[]
1475	(	['']	[]
1476	in	['']	[]
1477	bijvoorbeeld	['']	[]
1478	het	['']	[]
1479	interventiebeleid	['']	[]
1480	)	['']	[]
1481	als	['']	[]
1482	in	['']	[]
1483	concrete	['']	[]
1484	zaken	['']	[]
1485	wordt	['']	[]
1486	op	['']	[]
1487	grond	['']	[]
1488	van	['']	[]
1489	specifiek	['']	[]
1490	interventiebeleid	['']	[]
1491	intensiever	['']	[]
1492	contact	['']	[]
1493	gezocht	['']	[]
1494	over	['']	[]
1495	de	['']	[]
1496	meest	['']	[]
1497	effectieve	['']	[]
1498	wijze	['']	[]
1499	van	['']	[]
1500	afdoening	['']	[]
1501	.	['']	[]
1502	Pagina	['']	[]
1503	4	['']	[]
1504	van	['']	[]
1505	4	['']	[]
1506	Nederlandse	['']	[]
1507	Voedsel-	['']	[]
1508	en	['']	[]
1509	Warenautoriteit	['']	[]
1510	Ons	['']	[]
1511	kenmerk	['']	[]
1512	NVWA	['']	[]
1513	/	['']	[]
1514	27095195	['']	[]
1515	Verlaag	['']	[]
1516	de	['']	[]
1517	slachtsnelheid	['']	[]
1518	bij	['']	[]
1519	overtredingen	['']	[]
1520	m.b.t	['']	[]
1521	.	['']	[]
1522	het	['']	[]
1523	niet	['']	[]
1524	effectief	['']	[]
1525	bedwelmen	['']	[]
1526	en/of	['']	[]
1527	verbloeden	['']	[]
1528	van	['']	[]
1529	varkens	['']	[]
1530	Het	['']	[]
1531	verlagen	['']	[]
1532	van	['']	[]
1533	de	['']	[]
1534	bandsnelheid	['']	[]
1535	is	['']	[]
1536	een	['']	[]
1537	van	['']	[]
1538	de	['']	[]
1539	mogelijke	['']	[]
1540	interventies	['']	[]
1541	van	['']	[]
1542	de	['']	[]
1543	NVWA	['']	[]
1544	,	['']	[]
1545	waarvan	['']	[]
1546	ik	['B_PER_2']	[]
1547	het	['']	[]
1548	belangrijk	['']	[]
1549	vind	['']	[]
1550	dat	['']	[]
1551	deze	['']	[]
1552	wordt	['']	[]
1553	toegepast	['']	[]
1554	indien	['']	[]
1555	dit	['']	[]
1556	het	['']	[]
1557	risico	['']	[]
1558	op	['']	[]
1559	verdere	['']	[]
1560	overtredingen	['']	[]
1561	verkleint	['']	[]
1562	.	['']	[]
1563	Zo	['']	[]
1564	kan	['']	[]
1565	de	['']	[]
1566	NVWA	['']	[]
1567	de	['']	[]
1568	slachtsnelheid	['']	[]
1569	(	['']	[]
1570	tijdelijk	['']	[]
1571	)	['']	[]
1572	verlagen	['']	[]
1573	als	['']	[]
1574	corrigerende	['']	[]
1575	interventie	['']	[]
1576	,	['']	[]
1577	wanneer	['']	[]
1578	de	['']	[]
1579	slachtsnelheid	['']	[]
1580	de	['']	[]
1581	oorzaak	['']	[]
1582	is	['']	[]
1583	van	['']	[]
1584	de	['']	[]
1585	overtreding	['']	[]
1586	.	['']	[]
1587	Het	['']	[]
1588	is	['']	[]
1589	aan	['']	[]
1590	de	['']	[]
1591	NVWA	['']	[]
1592	om	['']	[]
1593	de	['']	[]
1594	concrete	['']	[]
1595	feiten	['']	[]
1596	en	['']	[]
1597	omstandigheden	['']	[]
1598	van	['']	[]
1599	het	['']	[]
1600	geval	['']	[]
1601	vast	['']	[]
1602	te	['']	[]
1603	stellen	['']	[]
1604	en	['']	[]
1605	daarop	['']	[]
1606	passend	['']	[]
1607	te	['']	[]
1608	interveniëren	['']	[]
1609	.	['']	[]
1610	Het	['']	[]
1611	hanteren	['']	[]
1612	van	['']	[]
1613	slachtsnelheden	['']	[]
1614	die	['']	[]
1615	het	['']	[]
1616	risico	['']	[]
1617	op	['']	[]
1618	overtredingen	['']	[]
1619	zoveel	['']	[]
1620	als	['']	[]
1621	mogelijk	['']	[]
1622	beperkt	['']	[]
1623	,	['']	[]
1624	vind	['']	[]
1625	ik	['B_PER_2']	[]
1626	net	['']	[]
1627	als	['']	[]
1628	de	['']	[]
1629	Tweede	['']	[]
1630	Kamer	['']	[]
1631	erg	['']	[]
1632	belangrijk	['']	[]
1633	.	['']	[]
1634	Mede	['']	[]
1635	op	['']	[]
1636	verzoek	['']	[]
1637	van	['']	[]
1638	de	['']	[]
1639	Kamer	['']	[]
1640	evalueert	['']	[]
1641	de	['']	[]
1642	NVWA	['']	[]
1643	doorlopend	['']	[]
1644	de	['']	[]
1645	toegepaste	['']	[]
1646	slachtsnelheid	['']	[]
1647	bij	['']	[]
1648	alle	['']	[]
1649	slachthuizen	['']	[]
1650	en	['']	[]
1651	of	['']	[]
1652	met	['']	[]
1653	deze	['']	[]
1654	snelheid	['']	[]
1655	,	['']	[]
1656	in	['']	[]
1657	combinatie	['']	[]
1658	met	['']	[]
1659	andere	['']	[]
1660	risicobeperkende	['']	[]
1661	maatregelen	['']	[]
1662	,	['']	[]
1663	voldoende	['']	[]
1664	waarborgen	['']	[]
1665	biedt	['']	[]
1666	voor	['']	[]
1667	het	['']	[]
1668	dierenwelzijn	['']	[]
1669	.	['']	[]
1670	Daarnaast	['']	[]
1671	heb	['']	[]
1672	ik	['B_PER_2']	[]
1673	op	['']	[]
1674	25	['']	[]
1675	mei	['']	[]
1676	j.l.	['']	[]
1677	de	['']	[]
1678	Kamer	['']	[]
1679	het	['']	[]
1680	rapport	['']	[]
1681	met	['']	[]
1682	de	['']	[]
1683	uitkomsten	['']	[]
1684	van	['']	[]
1685	de	['']	[]
1686	praktijktoets	['']	[]
1687	slachtsnelheid	['']	[]
1688	toesgestuurd	['']	[]
1689	,	['']	[]
1690	alsmede	['']	[]
1691	de	['']	[]
1692	vervolgstappen	['']	[]
1693	die	['']	[]
1694	ik	['B_PER_2']	[]
1695	op	['']	[]
1696	dat	['']	[]
1697	vlak	['']	[]
1698	voorzie	['']	[]
1699	.	['']	[]
1700	Het	['']	[]
1701	feit	['']	[]
1702	dat	['']	[]
1703	Nederland	['']	[]
1704	de	['']	[]
1705	afgelopen	['']	[]
1706	tijd	['']	[]
1707	wederom	['']	[]
1708	meermaals	['']	[]
1709	geconfronteerd	['']	[]
1710	is	['']	[]
1711	met	['']	[]
1712	misstanden	['']	[]
1713	in	['']	[]
1714	de	['']	[]
1715	slachtsector	['']	[]
1716	,	['']	[]
1717	maakt	['']	[]
1718	dat	['']	[]
1719	ik	['B_PER_2']	[]
1720	wil	['']	[]
1721	dat	['']	[]
1722	de	['']	[]
1723	sector	['']	[]
1724	eerst	['']	[]
1725	onder	['']	[]
1726	de	['']	[]
1727	huidige	['']	[]
1728	omstandigheden	['']	[]
1729	laat	['']	[]
1730	zien	['']	[]
1731	dat	['']	[]
1732	ze	['']	[]
1733	het	['']	[]
1734	dierenwelzijn	['']	[]
1735	kunnen	['']	[]
1736	garanderen	['']	[]
1737	.	['']	[]
1738	Dat	['']	[]
1739	betekent	['']	[]
1740	dat	['']	[]
1741	de	['']	[]
1742	aanwijzing	['']	[]
1743	aan	['']	[]
1744	de	['']	[]
1745	inspecteur-generaal	['']	[]
1746	van	['']	[]
1747	de	['']	[]
1748	NVWA	['']	[]
1749	,	['']	[]
1750	om	['']	[]
1751	aanvragen	['']	[]
1752	voor	['']	[]
1753	verhogingen	['']	[]
1754	van	['']	[]
1755	de	['']	[]
1756	slachtsnelheid	['']	[]
1757	in	['']	[]
1758	slachthuizen	['']	[]
1759	af	['']	[]
1760	te	['']	[]
1761	wijzen2	['']	[]
1762	,	['']	[]
1763	voor	['']	[]
1764	nu	['']	[]
1765	in	['']	[]
1766	stand	['']	[]
1767	blijft	['']	[]
1768	.	['']	[]
1769	In	['']	[]
1770	de	['']	[]
1771	brief	['']	[]
1772	zal	['']	[]
1773	ik	['']	[]
1774	het	['']	[]
1775	rapport	['']	[]
1776	en	['']	[]
1777	mijn	['']	[]
1778	beslissing	['']	[]
1779	hierop	['']	[]
1780	nader	['']	[]
1781	toelichten	['']	[]
1782	.	['']	[]
1783	Tot	['']	[]
1784	slot	['']	[]
1785	Ik	['B_PER_2']	[]
1786	wil	['']	[]
1787	benadrukken	['']	[]
1788	dat	['']	[]
1789	het	['']	[]
1790	dierenwelzijn	['']	[]
1791	hoge	['']	[]
1792	prioriteit	['']	[]
1793	heeft	['']	[]
1794	,	['']	[]
1795	zowel	['']	[]
1796	op	['']	[]
1797	mijn	['B_PER_2']	[]
1798	ministerie	['']	[]
1799	als	['']	[]
1800	bij	['']	[]
1801	de	['']	[]
1802	NVWA	['']	[]
1803	.	['']	[]
1804	Ik	['B_PER_2']	[]
1805	hoop	['']	[]
1806	dat	['']	[]
1807	mijn	['']	[]
1808	reactie	['']	[]
1809	op	['']	[]
1810	uw	['B_PER_1']	[]
1811	brief	['']	[]
1812	u	['B_PER_1']	[]
1813	meer	['']	[]
1814	duidelijkheid	['']	[]
1815	geeft	['']	[]
1816	over	['']	[]
1817	de	['']	[]
1818	punten	['']	[]
1819	die	['']	[]
1820	u	['B_PER_1']	[]
1821	aan	['']	[]
1822	de	['']	[]
1823	orde	['']	[]
1824	gesteld	['']	[]
1825	heeft	['']	[]
1826	.	['']	[]
1827	Piet	['B_PER_2']	['B_PER_5']
1828	Adema	['I_PER_2']	['I_PER_5']
1829	Minister	['B_PER_2']	['B_PER_5']
1830	van	['I_PER_2']	['I_PER_5']
1831	Landbouw	['I_PER_2']	['I_PER_5']
1832	,	['I_PER_2']	[]
1833	Natuur	['I_PER_2']	[]
1834	en	['I_PER_2']	[]
1835	Voedselkwaliteit	['I_PER_2']	['B_PER_5']
1836	Afschrift	['']	[]
1837	:	['']	[]
1838	Tweede	['']	[]
1839	Kamer	['']	[]
1840	der	['']	[]
1841	Staten-Generaal	['']	[]
1842	2	['']	[]
1843	Staatscourant	['']	[]
1844	2021	['']	[]
1845	nr.	['']	[]
1846	36045	['']	[]
1847	21	['']	[]
1848	juli	['']	[]
1849	2021	['']	[]
